Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
BentoPerf,Chrome 90.0.4430.93,,,2021-04-30 11:14:36,2021-04-30 11:16:41,2m - 5.234s,PASSED
,,,,,,,
Test Cases/Bento_TestCases/MultipleFilters/TC01_Bento_MultiFilter_Diagnosis-Recurrence-TumorSize-Chemo_1,Chrome 90.0.4430.93,,Filter,2021-04-30 11:14:36,2021-04-30 11:16:41,2m - 5.008s,PASSED
closeBrowser(),Chrome 90.0.4430.93,,,2021-04-30 11:14:37,2021-04-30 11:14:37,0.316s,PASSED
"openBrowser("""")",Chrome 90.0.4430.93,,,2021-04-30 11:14:37,2021-04-30 11:14:40,2.413s,PASSED
maximizeWindow(),Chrome 90.0.4430.93,,,2021-04-30 11:14:40,2021-04-30 11:14:40,0.135s,PASSED
"ctdc.utilities.runtestcaseforKatalon.RunKatalon(""TC01_Bento_MultiFilter_Diagnosis-Recurrence-TumorSize-Chemo_1.xlsx"")",Chrome 90.0.4430.93,,,2021-04-30 11:14:40,2021-04-30 11:15:19,39.204s,PASSED
"waitForElementClickable(findTestObject(""Object Repository/Bento/NavBar/Bento_Cases-Btn""), 5)",Chrome 90.0.4430.93,,,2021-04-30 11:15:19,2021-04-30 11:15:25,6.126s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Object Repository/Bento/NavBar/Bento_Cases-Btn"")",Chrome 90.0.4430.93,,,2021-04-30 11:15:25,2021-04-30 11:15:25,0.138s,PASSED
"waitForElementClickable(findTestObject(""Object Repository/Bento/Cases_page/Filter/FilterByCases_Facet""), 5)",Chrome 90.0.4430.93,,,2021-04-30 11:15:25,2021-04-30 11:15:31,6.070s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Object Repository/Bento/Cases_page/Filter/FilterByCases_Facet"")",Chrome 90.0.4430.93,,,2021-04-30 11:15:31,2021-04-30 11:15:31,0.115s,PASSED
"waitForElementClickable(findTestObject(""Object Repository/Bento/Cases_page/Filter/Diagnosis/DIAGNOSIS_Ddn""), 5)",Chrome 90.0.4430.93,,,2021-04-30 11:15:31,2021-04-30 11:15:37,6.066s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Object Repository/Bento/Cases_page/Filter/Diagnosis/DIAGNOSIS_Ddn"")",Chrome 90.0.4430.93,,,2021-04-30 11:15:37,2021-04-30 11:15:38,0.113s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Object Repository/Bento/Cases_page/Filter/Diagnosis/MedullaryCarcinoma_Chkbx"")",Chrome 90.0.4430.93,,,2021-04-30 11:15:38,2021-04-30 11:15:38,0.183s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Object Repository/Bento/Cases_page/Filter/Diagnosis/DIAGNOSIS_Ddn"")",Chrome 90.0.4430.93,,,2021-04-30 11:15:38,2021-04-30 11:15:38,0.176s,PASSED
"waitForElementClickable(findTestObject(""Object Repository/Bento/Cases_page/Filter/Recurrence Score/RecurrScore_Ddn""), 5)",Chrome 90.0.4430.93,,,2021-04-30 11:15:38,2021-04-30 11:15:44,6.111s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Object Repository/Bento/Cases_page/Filter/Recurrence Score/RecurrScore_Ddn"")",Chrome 90.0.4430.93,,,2021-04-30 11:15:44,2021-04-30 11:15:44,0.143s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Object Repository/Bento/Cases_page/Filter/Recurrence Score/16_to_20_Chkbx"")",Chrome 90.0.4430.93,,,2021-04-30 11:15:44,2021-04-30 11:15:44,0.117s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Object Repository/Bento/Cases_page/Filter/Recurrence Score/RecurrScore_Ddn"")",Chrome 90.0.4430.93,,,2021-04-30 11:15:44,2021-04-30 11:15:44,0.111s,PASSED
"waitForElementClickable(findTestObject(""Object Repository/Bento/Cases_page/Filter/TumorSize/TumorSize_Ddn""), 5)",Chrome 90.0.4430.93,,,2021-04-30 11:15:44,2021-04-30 11:15:50,6.081s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Object Repository/Bento/Cases_page/Filter/TumorSize/TumorSize_Ddn"")",Chrome 90.0.4430.93,,,2021-04-30 11:15:50,2021-04-30 11:15:51,0.113s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Object Repository/Bento/Cases_page/Filter/TumorSize/2_to_3_Chkbx"")",Chrome 90.0.4430.93,,,2021-04-30 11:15:51,2021-04-30 11:15:51,0.139s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Object Repository/Bento/Cases_page/Filter/TumorSize/TumorSize_Ddn"")",Chrome 90.0.4430.93,,,2021-04-30 11:15:51,2021-04-30 11:15:51,0.163s,PASSED
"waitForElementClickable(findTestObject(""Object Repository/Bento/Cases_page/Filter/Chemotherapy/Chemotherapy_Ddn""), 5)",Chrome 90.0.4430.93,,,2021-04-30 11:15:51,2021-04-30 11:15:57,6.100s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Object Repository/Bento/Cases_page/Filter/Chemotherapy/Chemotherapy_Ddn"")",Chrome 90.0.4430.93,,,2021-04-30 11:15:57,2021-04-30 11:15:57,0.095s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Object Repository/Bento/Cases_page/Filter/Chemotherapy/FEC3WkCycle_Chkbx"")",Chrome 90.0.4430.93,,,2021-04-30 11:15:57,2021-04-30 11:15:57,0.143s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Object Repository/Bento/Cases_page/Filter/Chemotherapy/Chemotherapy_Ddn"")",Chrome 90.0.4430.93,,,2021-04-30 11:15:57,2021-04-30 11:15:57,0.199s,PASSED
Thread.sleep(3000),Chrome 90.0.4430.93,,,2021-04-30 11:15:57,2021-04-30 11:16:00,3.001s,PASSED
"ctdc.utilities.runtestcaseforKatalon.readStatBarBento(""Object Repository/Bento/StatBar/Bento_StatBar-Programs"", ""Object Repository/Bento/StatBar/Bento_StatBar-Arms"", ""Object Repository/Bento/StatBar/Bento_StatBar-Cases"", ""Object Repository/Bento/StatBar/Bento_StatBar-Samples"", ""Object Repository/Bento/StatBar/Bento_StatBar-Assays"", ""Object Repository/Bento/StatBar/Bento_StatBar-Files"")",Chrome 90.0.4430.93,,,2021-04-30 11:16:00,2021-04-30 11:16:09,8.427s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Bento/Cases_page/BentoResults_Cases_Tab""), 5)",Chrome 90.0.4430.93,,,2021-04-30 11:16:09,2021-04-30 11:16:15,6.057s,PASSED
