Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
ICDC_FinalRegression_FEv3.8.7-588-BE4.0.2-588_Part2_of_3,Chrome 96.0.4664.93,"This test suite contains 2, 5 or 10 testcases from each filter",,2021-12-13 17:20:23,2021-12-13 18:37:08,1h - 16m - 44.057s,PASSED
,,,,,,,
Test Cases/Canine_TestCases/FileFormat/TC05_Canine_Filter_FileFormat-rtf,Chrome 96.0.4664.93,,Filter,2021-12-13 17:20:25,2021-12-13 17:22:32,2m - 7.364s,PASSED
Start listener action : getTestScriptName,Chrome 96.0.4664.93,,,2021-12-13 17:20:25,2021-12-13 17:20:25,0.057s,PASSED
closeBrowser(),Chrome 96.0.4664.93,,,2021-12-13 17:20:26,2021-12-13 17:20:26,0.278s,PASSED
"ctdc.utilities.runtestcaseforKatalon.RunKatalon(""TC05_Canine_Filter_FileFormat-rtf.xlsx"")",Chrome 96.0.4664.93,,,2021-12-13 17:20:26,2021-12-13 17:20:43,16.722s,PASSED
"waitForElementPresent(findTestObject(""Canine/NavBar/Canine_Cases_Btn""), 5)",Chrome 96.0.4664.93,,,2021-12-13 17:20:43,2021-12-13 17:20:43,0.148s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Object Repository/Canine/Canine_PopUp_Continue_Btn"")",Chrome 96.0.4664.93,,,2021-12-13 17:20:43,2021-12-13 17:20:43,0.138s,PASSED
"out.println(""Closed the popup window"")",Chrome 96.0.4664.93,,,2021-12-13 17:20:43,2021-12-13 17:20:43,0.001s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Canine/NavBar/Canine_Cases_Btn"")",Chrome 96.0.4664.93,,,2021-12-13 17:20:43,2021-12-13 17:20:43,0.148s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Canine/Filter/FilterByFiles_Facet""), 5)",Chrome 96.0.4664.93,,,2021-12-13 17:20:43,2021-12-13 17:20:44,0.848s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Object Repository/Canine/Filter/FilterByFiles_Facet"")",Chrome 96.0.4664.93,,,2021-12-13 17:20:44,2021-12-13 17:20:45,0.617s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Canine/Filter/FileFormat/FILEFORMAT_Ddn""), 5)",Chrome 96.0.4664.93,,,2021-12-13 17:20:45,2021-12-13 17:20:45,0.337s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Object Repository/Canine/Filter/FileFormat/FILEFORMAT_Ddn"")",Chrome 96.0.4664.93,,,2021-12-13 17:20:45,2021-12-13 17:20:45,0.295s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Object Repository/Canine/Filter/FileFormat/rtf_Chkbx"")",Chrome 96.0.4664.93,,,2021-12-13 17:20:45,2021-12-13 17:20:46,0.383s,PASSED
"ctdc.utilities.runtestcaseforKatalon.readStatBarCanine(""Object Repository/Canine/StatBar/Canine_StatBar-Studies"", ""Object Repository/Canine/StatBar/Canine_StatBar-Cases"", ""Object Repository/Canine/StatBar/Canine_StatBar-Samples"", ""Object Repository/Canine/StatBar/Canine_StatBar-CaseFiles"", ""Object Repository/Canine/StatBar/Canine_StatBar-StudyFiles"")",Chrome 96.0.4664.93,,,2021-12-13 17:20:46,2021-12-13 17:21:01,15.486s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Canine/CanineResults_Cases_Tab""), 5)",Chrome 96.0.4664.93,,,2021-12-13 17:21:01,2021-12-13 17:21:01,0.096s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Object Repository/Canine/CanineResults_Cases_Tab"")",Chrome 96.0.4664.93,,,2021-12-13 17:21:01,2021-12-13 17:21:02,0.267s,PASSED
"ctdc.utilities.runtestcaseforKatalon.multiFunction(""ICDC"", G_StatBar_Cases, ""Object Repository/Canine/Canine_CasesTable"", ""Object Repository/Canine/Canine_TableHeader"", ""Object Repository/Canine/Canine_CasesTabNextBtn"", G_WebTabnameCases, G_CypherTabnameCases, G_QueryCasesTab)",Chrome 96.0.4664.93,,,2021-12-13 17:21:02,2021-12-13 17:21:27,25.096s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Canine/CanineResults_Samples_Tab""), 5)",Chrome 96.0.4664.93,,,2021-12-13 17:21:27,2021-12-13 17:21:27,0.120s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Object Repository/Canine/CanineResults_Samples_Tab"")",Chrome 96.0.4664.93,,,2021-12-13 17:21:27,2021-12-13 17:21:27,0.242s,PASSED
"ctdc.utilities.runtestcaseforKatalon.multiFunction(""ICDC"", G_StatBar_Samples, ""Object Repository/Canine/Canine_Samples_Table"", ""Object Repository/Canine/Canine_Samples_TableHdr"", ""Object Repository/Canine/Canine_SamplesTabNextBtn"", G_WebTabnameSamples, G_CypherTabnameSamples, G_QuerySamplesTab)",Chrome 96.0.4664.93,,,2021-12-13 17:21:27,2021-12-13 17:22:07,40.277s,PASSED
"waitForElementPresent(findTestObject(""Canine/CanineResults_CaseFiles_Tab""), 5)",Chrome 96.0.4664.93,,,2021-12-13 17:22:07,2021-12-13 17:22:07,0.101s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Object Repository/Canine/CanineResults_CaseFiles_Tab"")",Chrome 96.0.4664.93,,,2021-12-13 17:22:07,2021-12-13 17:22:08,0.300s,PASSED
"ctdc.utilities.runtestcaseforKatalon.multiFunction(""ICDC"", G_StatBar_Files, ""Object Repository/Canine/Canine_Files_Table"", ""Object Repository/Canine/Canine_Files_TableHdr"", ""Object Repository/Canine/Canine_FilesTabNextBtn"", G_WebTabnameFiles, G_CypherTabnameFiles, G_QueryFilesTab)",Chrome 96.0.4664.93,,,2021-12-13 17:22:08,2021-12-13 17:22:32,24.043s,PASSED
closeBrowser(),Chrome 96.0.4664.93,,,2021-12-13 17:22:32,2021-12-13 17:22:32,0.603s,PASSED
,,,,,,,
Test Cases/Canine_TestCases/FileFormat/TC04_Canine_Filter_FileFormat-pdf,Chrome 96.0.4664.93,,Filter,2021-12-13 17:22:32,2021-12-13 17:25:50,3m - 18.039s,PASSED
