Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
ICDC_Partial_Regression,Chrome 92.0.4515.159,"This test suite contains 2, 5 or 10 testcases from each filter",,2021-09-02 21:13:07,2021-09-03 00:55:45,3h - 42m - 38.443s,ERROR
,,,,,,,
Test Cases/Canine_TestCases/Breed/TC47_Canine_Filter_Breed-YorkshireTerr,Chrome 92.0.4515.159,,Filter,2021-09-02 21:13:09,2021-09-02 21:14:38,1m - 28.856s,PASSED
Start listener action : getTestScriptName,Chrome 92.0.4515.159,,,2021-09-02 21:13:09,2021-09-02 21:13:09,0.085s,PASSED
closeBrowser(),Chrome 92.0.4515.159,,,2021-09-02 21:13:10,2021-09-02 21:13:10,0.396s,PASSED
"ctdc.utilities.runtestcaseforKatalon.RunKatalon(""TC47_Canine_Filter_Breed-YorkshireTerr.xlsx"")",Chrome 92.0.4515.159,,,2021-09-02 21:13:10,2021-09-02 21:13:38,28.179s,PASSED
"waitForElementPresent(findTestObject(""Canine/NavBar/Canine_Cases_Btn""), 5)",Chrome 92.0.4515.159,,,2021-09-02 21:13:38,2021-09-02 21:13:38,0.212s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTabCanineStat(""Canine/NavBar/Canine_Cases_Btn"")",Chrome 92.0.4515.159,,,2021-09-02 21:13:38,2021-09-02 21:13:41,2.669s,PASSED
"waitForElementPresent(findTestObject(""Bento/Cases_page/Filter/FilterByCases_Facet""), 5)",Chrome 92.0.4515.159,,,2021-09-02 21:13:41,2021-09-02 21:13:41,0.253s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTabCanineStat(""Bento/Cases_page/Filter/FilterByCases_Facet"")",Chrome 92.0.4515.159,,,2021-09-02 21:13:41,2021-09-02 21:13:43,1.501s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Canine/Filter/Breed/BREED_Ddn""), 5)",Chrome 92.0.4515.159,,,2021-09-02 21:13:43,2021-09-02 21:13:43,0.095s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTabCanineStat(""Object Repository/Canine/Filter/Breed/BREED_Ddn"")",Chrome 92.0.4515.159,,,2021-09-02 21:13:43,2021-09-02 21:13:44,1.436s,PASSED
