Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
ICDC_Regression1,Chrome 91.0.4472.114,,,2021-06-23 07:33:39,2021-06-23 07:37:19,3m - 40.139s,ERROR
,,,,,,,
Test Cases/Canine_TestCases/Study/TC04_Canine_Filter_Study-UBC01,Chrome 91.0.4472.114,"This test case automates the following work flow:
1. Clicking on the Cases Button in Integrated Canine Data Commons (ICDC) application.
2. Clicking the Study dropdown
3. Selecting the desired Study by selecting the checkbox
4. Comparing the results displayed in UI with the results queried from Neo4j database for the seleted dataset.
",Filter,2021-06-23 07:33:40,2021-06-23 07:34:24,44.362s,ERROR
Start listener action : getTestScriptName,Chrome 91.0.4472.114,,,2021-06-23 07:33:40,2021-06-23 07:33:40,0.046s,PASSED
"openBrowser("""")",Chrome 91.0.4472.114,"Opens the browser of choice: Chrome, Firefox or Edge",,2021-06-23 07:33:41,2021-06-23 07:33:43,2.655s,PASSED
maximizeWindow(),Chrome 91.0.4472.114,,,2021-06-23 07:33:43,2021-06-23 07:33:43,0.136s,PASSED
"""Driver opened by Katalon is used in Selenium from this step.""",Chrome 91.0.4472.114,,,2021-06-23 07:33:43,2021-06-23 07:33:43,0.003s,PASSED
"ctdc.utilities.runtestcaseforKatalon.RunKatalon(""TC04_Canine_Filter_Study-UBC01.xlsx"")",Chrome 91.0.4472.114,"This step takes the Query from input excel and fetches data from Neo4j database. 
Saves the results from neo4j and application in the same name mentioned in the input excel. ",,2021-06-23 07:33:43,2021-06-23 07:34:07,23.571s,PASSED
"waitForElementPresent(findTestObject(""Canine/NavBar/Canine_Cases_Btn""), 5)",Chrome 91.0.4472.114,Clicks on the Cases button in the Navbar of ICDC's homepage.,,2021-06-23 07:34:07,2021-06-23 07:34:07,0.101s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Canine/NavBar/Canine_Cases_Btn"")",Chrome 91.0.4472.114,,,2021-06-23 07:34:07,2021-06-23 07:34:07,0.111s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Canine/Filter/FilterByCases_Facet""), 5)",Chrome 91.0.4472.114,,,2021-06-23 07:34:07,2021-06-23 07:34:08,0.659s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Object Repository/Canine/Filter/FilterByCases_Facet"")",Chrome 91.0.4472.114,,,2021-06-23 07:34:08,2021-06-23 07:34:08,0.221s,PASSED
