Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Bento_TestSuite,Chrome 92.0.4515.107,,,2021-07-27 16:28:33,2021-07-27 16:51:41,23m - 8.339s,ERROR
,,,,,,,
Test Cases/Bento_TestCases/EndocrineTherapy/TC01_Bento_Filter_EndocrineTherapy-AI,Chrome 92.0.4515.107,,Filter,2021-07-27 16:28:34,2021-07-27 16:37:51,9m - 17.250s,PASSED
Start listener action : getTestScriptName,Chrome 92.0.4515.107,,,2021-07-27 16:28:34,2021-07-27 16:28:34,0.056s,PASSED
closeBrowser(),Chrome 92.0.4515.107,,,2021-07-27 16:28:35,2021-07-27 16:28:35,0.241s,PASSED
"ctdc.utilities.runtestcaseforKatalon.RunKatalon(""TC01_Bento_Filter_EndocrineTherapy-AI.xlsx"")",Chrome 92.0.4515.107,,,2021-07-27 16:28:35,2021-07-27 16:28:54,19.240s,PASSED
"waitForElementClickable(findTestObject(""Object Repository/Bento/NavBar/Bento_Cases-Btn""), 5)",Chrome 92.0.4515.107,,,2021-07-27 16:28:54,2021-07-27 16:28:55,0.233s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Object Repository/Bento/NavBar/Bento_Cases-Btn"")",Chrome 92.0.4515.107,,,2021-07-27 16:28:55,2021-07-27 16:28:55,0.125s,PASSED
"waitForElementClickable(findTestObject(""Bento/Cases_page/Filter/FilterByCases_Facet""), 5)",Chrome 92.0.4515.107,,,2021-07-27 16:28:55,2021-07-27 16:28:55,0.653s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Bento/Cases_page/Filter/FilterByCases_Facet"")",Chrome 92.0.4515.107,,,2021-07-27 16:28:55,2021-07-27 16:28:56,0.133s,PASSED
"waitForElementClickable(findTestObject(""Bento/Cases_page/Filter/EndocrineTherapy/ENDOCRINETHERAPY_Ddn""), 5)",Chrome 92.0.4515.107,,,2021-07-27 16:28:56,2021-07-27 16:28:56,0.095s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Bento/Cases_page/Filter/EndocrineTherapy/ENDOCRINETHERAPY_Ddn"")",Chrome 92.0.4515.107,,,2021-07-27 16:28:56,2021-07-27 16:28:56,0.126s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Object Repository/Bento/Cases_page/Filter/EndocrineTherapy/AI_Chkbx"")",Chrome 92.0.4515.107,,,2021-07-27 16:28:56,2021-07-27 16:28:56,0.217s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Object Repository/Bento/Cases_page/Filter/EndocrineTherapy/ENDOCRINETHERAPY_Ddn"")",Chrome 92.0.4515.107,,,2021-07-27 16:28:56,2021-07-27 16:28:56,0.154s,PASSED
"ctdc.utilities.runtestcaseforKatalon.readStatBarBento(""Object Repository/Bento/StatBar/Bento_StatBar-Programs"", ""Object Repository/Bento/StatBar/Bento_StatBar-Arms"", ""Object Repository/Bento/StatBar/Bento_StatBar-Cases"", ""Object Repository/Bento/StatBar/Bento_StatBar-Samples"", ""Object Repository/Bento/StatBar/Bento_StatBar-Assays"", ""Object Repository/Bento/StatBar/Bento_StatBar-Files"")",Chrome 92.0.4515.107,,,2021-07-27 16:28:56,2021-07-27 16:29:05,8.481s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Bento/Cases_page/BentoResults_Cases_Tab""), 5)",Chrome 92.0.4515.107,,,2021-07-27 16:29:05,2021-07-27 16:29:05,0.093s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Object Repository/Bento/Cases_page/BentoResults_Cases_Tab"")",Chrome 92.0.4515.107,,,2021-07-27 16:29:05,2021-07-27 16:29:05,0.257s,PASSED
