Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
MGT01_Study_TestSuite,Chrome 96.0.4664.45,,,2021-12-08 13:38:54,2021-12-08 13:47:32,8m - 37.194s,ERROR
,,,,,,,
Test Cases/Canine_TestCases/StudyCombinations/Study-Combinations-MGT01/TC01_Canine_StudyMGT-Breed_Diagnosis_PrimDiseaseSite,Chrome 96.0.4664.45,"This test case automates the following work flow:
1. Clicking on the Cases Button in Integrated Canine Data Commons (ICDC) application.
2. Clicking the Study dropdown
3. Selecting the desired Study by selecting the checkbox
4. Comparing the results displayed in UI with the results queried from Neo4j database for the seleted dataset.
",Filter,2021-12-08 13:38:56,2021-12-08 13:40:10,1m - 13.835s,ERROR
Start listener action : getTestScriptName,Chrome 96.0.4664.45,,,2021-12-08 13:38:56,2021-12-08 13:38:56,0.085s,PASSED
closeBrowser(),Chrome 96.0.4664.45,"Opens the browser of choice: Chrome, Firefox or Edge",,2021-12-08 13:38:57,2021-12-08 13:38:58,0.278s,PASSED
"""Driver opened by Katalon is used in Selenium from this step.""",Chrome 96.0.4664.45,,,2021-12-08 13:38:58,2021-12-08 13:38:58,0.001s,PASSED
"ctdc.utilities.runtestcaseforKatalon.RunKatalon(""TC01_Canine_StudyMGT-Breed_Diagnosis_PrimDiseaseSite.xlsx"")",Chrome 96.0.4664.45,"This step takes the Query from input excel and fetches data from Neo4j database. 
Saves the results from neo4j and application in the same name mentioned in the input excel. ",,2021-12-08 13:38:58,2021-12-08 13:39:18,20.215s,PASSED
"waitForElementPresent(findTestObject(""Canine/NavBar/Canine_Cases_Btn""), 20)",Chrome 96.0.4664.45,Clicks on the Cases button in the Navbar of ICDC's homepage.,,2021-12-08 13:39:18,2021-12-08 13:39:18,0.124s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Object Repository/Canine/Canine_PopUp_Continue_Btn"")",Chrome 96.0.4664.45,,,2021-12-08 13:39:18,2021-12-08 13:39:18,0.134s,PASSED
"out.println(""Closed the popup window"")",Chrome 96.0.4664.45,,,2021-12-08 13:39:18,2021-12-08 13:39:18,0.001s,PASSED
"waitForElementPresent(findTestObject(""Canine/NavBar/Canine_Cases_Btn""), 20)",Chrome 96.0.4664.45,,,2021-12-08 13:39:18,2021-12-08 13:39:18,0.093s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Canine/NavBar/Canine_Cases_Btn"")",Chrome 96.0.4664.45,,,2021-12-08 13:39:18,2021-12-08 13:39:18,0.120s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Canine/Filter/FilterByCases_Facet""), 20)",Chrome 96.0.4664.45,,,2021-12-08 13:39:18,2021-12-08 13:39:19,0.855s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Canine/Filter/FilterByCases_Facet""), 5)",Chrome 96.0.4664.45,,,2021-12-08 13:39:19,2021-12-08 13:39:20,0.365s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Object Repository/Canine/Filter/FilterByCases_Facet"")",Chrome 96.0.4664.45,,,2021-12-08 13:39:20,2021-12-08 13:39:20,0.648s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Canine/Filter/Study/Canine_Filter_Study""), 30)",Chrome 96.0.4664.45,Clicks on the Filter 'Study' from left pane,,2021-12-08 13:39:20,2021-12-08 13:39:21,0.414s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Canine/Filter/Study/Canine_Filter_Study""), 5)",Chrome 96.0.4664.45,,,2021-12-08 13:39:21,2021-12-08 13:39:21,0.308s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Object Repository/Canine/Filter/Study/Canine_Filter_Study"")",Chrome 96.0.4664.45,,,2021-12-08 13:39:21,2021-12-08 13:39:21,0.292s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Canine/Filter/Study/Canine_Filter_Study-MGT01_Chkbx""), 30)",Chrome 96.0.4664.45,Selects the specific check box from 'Study' filter.,,2021-12-08 13:39:21,2021-12-08 13:39:21,0.186s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Canine/Filter/Study/Canine_Filter_Study-MGT01_Chkbx""), 5)",Chrome 96.0.4664.45,,,2021-12-08 13:39:21,2021-12-08 13:39:22,0.159s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Object Repository/Canine/Filter/Study/Canine_Filter_Study-MGT01_Chkbx"")",Chrome 96.0.4664.45,,,2021-12-08 13:39:22,2021-12-08 13:39:22,0.255s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Canine/Filter/Breed/BREED_Ddn""), 30)",Chrome 96.0.4664.45,,,2021-12-08 13:39:22,2021-12-08 13:39:23,0.771s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Canine/Filter/Breed/BREED_Ddn""), 5)",Chrome 96.0.4664.45,,,2021-12-08 13:39:23,2021-12-08 13:39:23,0.125s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Object Repository/Canine/Filter/Breed/BREED_Ddn"")",Chrome 96.0.4664.45,,,2021-12-08 13:39:23,2021-12-08 13:39:23,0.211s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Canine/Filter/Breed/AustlanCtleDogChkbx""), 30)",Chrome 96.0.4664.45,,,2021-12-08 13:39:23,2021-12-08 13:39:23,0.306s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Canine/Filter/Breed/AustlanCtleDogChkbx""), 5)",Chrome 96.0.4664.45,,,2021-12-08 13:39:23,2021-12-08 13:39:23,0.145s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTabCanineStat(""Object Repository/Canine/Filter/Breed/AustlanCtleDogChkbx"")",Chrome 96.0.4664.45,,,2021-12-08 13:39:23,2021-12-08 13:39:25,1.891s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Canine/Filter/Breed/Mixed_Chkbx""), 30)",Chrome 96.0.4664.45,,,2021-12-08 13:39:25,2021-12-08 13:39:25,0.076s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Canine/Filter/Breed/Mixed_Chkbx""), 5)",Chrome 96.0.4664.45,,,2021-12-08 13:39:25,2021-12-08 13:39:25,0.090s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTabCanineStat(""Object Repository/Canine/Filter/Breed/Mixed_Chkbx"")",Chrome 96.0.4664.45,,,2021-12-08 13:39:25,2021-12-08 13:39:27,1.226s,PASSED
