Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Bento_Partial_Regression,Chrome 96.0.4664.45,,,2021-12-01 17:09:29,2021-12-01 18:32:26,1h - 22m - 57.211s,PASSED
,,,,,,,
Test Cases/Bento_TestCases/Chemotherapy/TC03_Bento_Filter_Chemo-FEC3WkCycles,Chrome 96.0.4664.45,,Filter,2021-12-01 17:09:33,2021-12-01 17:10:50,1m - 17.630s,PASSED
Start listener action : getTestScriptName,Chrome 96.0.4664.45,,,2021-12-01 17:09:33,2021-12-01 17:09:33,0.175s,PASSED
closeBrowser(),Chrome 96.0.4664.45,,,2021-12-01 17:09:35,2021-12-01 17:09:36,0.654s,PASSED
"ctdc.utilities.runtestcaseforKatalon.RunKatalon(""TC03_Bento_Filter_Chemo-FEC3WkCycles.xlsx"")",Chrome 96.0.4664.45,,,2021-12-01 17:09:36,2021-12-01 17:10:02,26.039s,PASSED
"waitForElementClickable(findTestObject(""Object Repository/Bento/NavBar/Bento_Cases-Btn""), 5)",Chrome 96.0.4664.45,,,2021-12-01 17:10:02,2021-12-01 17:10:02,0.730s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Object Repository/Bento/NavBar/Bento_Cases-Btn"")",Chrome 96.0.4664.45,,,2021-12-01 17:10:02,2021-12-01 17:10:03,0.320s,PASSED
"waitForElementClickable(findTestObject(""Bento/Cases_page/Filter/FilterByCases_Facet""), 5)",Chrome 96.0.4664.45,,,2021-12-01 17:10:03,2021-12-01 17:10:04,1.640s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Bento/Cases_page/Filter/FilterByCases_Facet"")",Chrome 96.0.4664.45,,,2021-12-01 17:10:04,2021-12-01 17:10:05,0.628s,PASSED
"waitForElementClickable(findTestObject(""Bento/Cases_page/Filter/Chemotherapy/Chemotherapy_Ddn""), 5)",Chrome 96.0.4664.45,,,2021-12-01 17:10:05,2021-12-01 17:10:05,0.441s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Bento/Cases_page/Filter/Chemotherapy/Chemotherapy_Ddn"")",Chrome 96.0.4664.45,,,2021-12-01 17:10:05,2021-12-01 17:10:06,0.421s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Object Repository/Bento/Cases_page/Filter/Chemotherapy/FEC3WkCycle_Chkbx"")",Chrome 96.0.4664.45,,,2021-12-01 17:10:06,2021-12-01 17:10:06,0.481s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Object Repository/Bento/Cases_page/Filter/Chemotherapy/Chemotherapy_Ddn"")",Chrome 96.0.4664.45,,,2021-12-01 17:10:06,2021-12-01 17:10:08,1.451s,PASSED
"ctdc.utilities.runtestcaseforKatalon.readStatBarBento(""Object Repository/Bento/StatBar/Bento_StatBar-Programs"", ""Object Repository/Bento/StatBar/Bento_StatBar-Arms"", ""Object Repository/Bento/StatBar/Bento_StatBar-Cases"", ""Object Repository/Bento/StatBar/Bento_StatBar-Samples"", ""Object Repository/Bento/StatBar/Bento_StatBar-Assays"", ""Object Repository/Bento/StatBar/Bento_StatBar-Files"")",Chrome 96.0.4664.45,,,2021-12-01 17:10:08,2021-12-01 17:10:17,9.294s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Bento/Cases_page/BentoResults_Cases_Tab""), 5)",Chrome 96.0.4664.45,,,2021-12-01 17:10:17,2021-12-01 17:10:17,0.252s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Object Repository/Bento/Cases_page/BentoResults_Cases_Tab"")",Chrome 96.0.4664.45,,,2021-12-01 17:10:17,2021-12-01 17:10:18,0.506s,PASSED
"ctdc.utilities.runtestcaseforKatalon.multiFunction(""Bento"", G_StatBar_Cases, ""Object Repository/Bento/Cases_page/Bento_CasesTable"", ""Object Repository/Bento/Cases_page/Bento_CasesTableHeader"", ""Object Repository/Bento/Cases_page/Bento_CasesTabNextBtn"", G_WebTabnameCases, G_CypherTabnameCases, G_QueryCasesTab)",Chrome 96.0.4664.45,,,2021-12-01 17:10:18,2021-12-01 17:10:50,31.936s,PASSED
closeBrowser(),Chrome 96.0.4664.45,,,2021-12-01 17:10:50,2021-12-01 17:10:50,0.619s,PASSED
,,,,,,,
Test Cases/Bento_TestCases/Chemotherapy/TC04_Bento_Filter_Chemo-IV_CMF,Chrome 96.0.4664.45,,Filter,2021-12-01 17:10:50,2021-12-01 17:11:31,40.464s,PASSED
Start listener action : getTestScriptName,Chrome 96.0.4664.45,,,2021-12-01 17:10:50,2021-12-01 17:10:50,0.005s,PASSED
closeBrowser(),Chrome 96.0.4664.45,,,2021-12-01 17:10:51,2021-12-01 17:10:51,0.009s,PASSED
"openBrowser("""")",Chrome 96.0.4664.45,,,2021-12-01 17:10:51,2021-12-01 17:10:53,1.604s,PASSED
maximizeWindow(),Chrome 96.0.4664.45,,,2021-12-01 17:10:53,2021-12-01 17:10:53,0.143s,PASSED
"ctdc.utilities.runtestcaseforKatalon.RunKatalon(""TC04_Bento_Filter_Chemo-IV_CMF.xlsx"")",Chrome 96.0.4664.45,,,2021-12-01 17:10:53,2021-12-01 17:11:11,17.951s,PASSED
"waitForElementClickable(findTestObject(""Object Repository/Bento/NavBar/Bento_Cases-Btn""), 5)",Chrome 96.0.4664.45,,,2021-12-01 17:11:11,2021-12-01 17:11:11,0.174s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Object Repository/Bento/NavBar/Bento_Cases-Btn"")",Chrome 96.0.4664.45,,,2021-12-01 17:11:11,2021-12-01 17:11:11,0.206s,PASSED
