Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
ICDC_NewStudy,Chrome 89.0.4389.128,,,2021-04-16 15:25:08,2021-04-16 21:36:11,6h - 11m - 3.188s,ERROR
,,,,,,,
Test Cases/Canine_TestCases/Study/TC04_Canine_Filter_Study-UBC,Chrome 89.0.4389.128,"This test case automates the following work flow:
1. Clicking on the Cases Button in Integrated Canine Data Commons (ICDC) application.
2. Clicking the Study dropdown
3. Selecting the desired Study by selecting the checkbox
4. Comparing the results displayed in UI with the results queried from Neo4j database for the seleted dataset.
",Filter,2021-04-16 15:25:09,2021-04-16 15:39:07,13m - 58.046s,PASSED
"openBrowser("""")",Chrome 89.0.4389.128,"Opens the browser of choice: Chrome, Firefox or Edge",,2021-04-16 15:25:12,2021-04-16 15:25:20,8.327s,PASSED
maximizeWindow(),Chrome 89.0.4389.128,,,2021-04-16 15:25:20,2021-04-16 15:25:20,0.175s,PASSED
"""Driver opened by Katalon is used in Selenium from this step.""",Chrome 89.0.4389.128,,,2021-04-16 15:25:20,2021-04-16 15:25:20,0.001s,PASSED
"ctdc.utilities.runtestcaseforKatalon.RunKatalon(""TC04_Canine_Filter_Study-UBC.xlsx"")",Chrome 89.0.4389.128,"This step takes the Query from input excel and fetches data from Neo4j database. 
Saves the results from neo4j and application in the same name mentioned in the input excel. ",,2021-04-16 15:25:20,2021-04-16 15:25:38,18.299s,PASSED
"waitForElementPresent(findTestObject(""Canine/NavBar/Canine_Cases_Btn""), 5)",Chrome 89.0.4389.128,Clicks on the Cases button in the Navbar of ICDC's homepage.,,2021-04-16 15:25:38,2021-04-16 15:25:45,6.355s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Canine/NavBar/Canine_Cases_Btn"")",Chrome 89.0.4389.128,,,2021-04-16 15:25:45,2021-04-16 15:25:46,0.817s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Canine/Filter/FilterByCases_Facet""), 5)",Chrome 89.0.4389.128,,,2021-04-16 15:25:46,2021-04-16 15:25:52,6.240s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Object Repository/Canine/Filter/FilterByCases_Facet"")",Chrome 89.0.4389.128,,,2021-04-16 15:25:52,2021-04-16 15:25:53,1.470s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Canine/Filter/Study/Canine_Filter_Study""), 5)",Chrome 89.0.4389.128,Clicks on the Filter 'Study' from left pane,,2021-04-16 15:25:53,2021-04-16 15:26:00,6.271s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Object Repository/Canine/Filter/Study/Canine_Filter_Study"")",Chrome 89.0.4389.128,,,2021-04-16 15:26:00,2021-04-16 15:26:00,0.595s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Object Repository/Canine/Filter/Study/Canine_Filter_Study-UBC_Chkbx"")",Chrome 89.0.4389.128,Selects the specific check box from 'Study' filter.,,2021-04-16 15:26:00,2021-04-16 15:26:01,0.678s,PASSED
"ctdc.utilities.runtestcaseforKatalon.readStatBarCanine(""Object Repository/Canine/StatBar/Canine_StatBar-Studies"", ""Object Repository/Canine/StatBar/Canine_StatBar-Cases"", ""Object Repository/Canine/StatBar/Canine_StatBar-Samples"", ""Object Repository/Canine/StatBar/Canine_StatBar-Files"", ""Object Repository/Canine/StatBar/Canine_StatBar-Aliquots"")",Chrome 89.0.4389.128,,,2021-04-16 15:26:01,2021-04-16 15:26:17,16.065s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Canine/CanineResults_Cases_Tab""), 5)",Chrome 89.0.4389.128,,,2021-04-16 15:26:17,2021-04-16 15:26:23,6.187s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Object Repository/Canine/CanineResults_Cases_Tab"")",Chrome 89.0.4389.128,,,2021-04-16 15:26:23,2021-04-16 15:26:24,0.862s,PASSED
"ctdc.utilities.runtestcaseforKatalon.multiFunction(""ICDC"", G_StatBar_Cases, ""Object Repository/Canine/Canine_CasesTable"", ""Object Repository/Canine/Canine_TableHeader"", ""Object Repository/Canine/Canine_CasesTabNextBtn"", G_WebTabnameCases, G_CypherTabnameCases, G_QueryCasesTab)",Chrome 89.0.4389.128,,,2021-04-16 15:26:24,2021-04-16 15:28:17,1m - 53.498s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Canine/CanineResults_Samples_Tab""), 5)",Chrome 89.0.4389.128,,,2021-04-16 15:28:17,2021-04-16 15:28:24,6.359s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Object Repository/Canine/CanineResults_Samples_Tab"")",Chrome 89.0.4389.128,,,2021-04-16 15:28:24,2021-04-16 15:28:26,1.741s,PASSED
"ctdc.utilities.runtestcaseforKatalon.multiFunction(""ICDC"", G_StatBar_Samples, ""Object Repository/Canine/Canine_Samples_Table"", ""Object Repository/Canine/Canine_Samples_TableHdr"", ""Object Repository/Canine/Canine_SamplesTabNextBtn"", G_WebTabnameSamples, G_CypherTabnameSamples, G_QuerySamplesTab)",Chrome 89.0.4389.128,,,2021-04-16 15:28:26,2021-04-16 15:32:01,3m - 35.506s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Canine/CanineResults_Files_Tab""), 5)",Chrome 89.0.4389.128,,,2021-04-16 15:32:01,2021-04-16 15:32:07,6.319s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Object Repository/Canine/CanineResults_Files_Tab"")",Chrome 89.0.4389.128,,,2021-04-16 15:32:07,2021-04-16 15:32:08,0.922s,PASSED
"ctdc.utilities.runtestcaseforKatalon.multiFunction(""ICDC"", G_StatBar_Files, ""Object Repository/Canine/Canine_Files_Table"", ""Object Repository/Canine/Canine_Files_TableHdr"", ""Object Repository/Canine/Canine_FilesTabNextBtn"", G_WebTabnameFiles, G_CypherTabnameFiles, G_QueryFilesTab)",Chrome 89.0.4389.128,,,2021-04-16 15:32:08,2021-04-16 15:39:06,6m - 57.424s,PASSED
closeBrowser(),Chrome 89.0.4389.128,,,2021-04-16 15:39:06,2021-04-16 15:39:07,1.276s,PASSED
,,,,,,,
Test Cases/Canine_TestCases/Study-Combinations/TC01_Canine_StudyUBC-Breed_Diagnosis_PrimDiseaseSite,Chrome 89.0.4389.128,"This test case automates the following work flow:
1. Clicking on the Cases Button in Integrated Canine Data Commons (ICDC) application.
2. Clicking the Study dropdown
3. Selecting the desired Study by selecting the checkbox
4. Comparing the results displayed in UI with the results queried from Neo4j database for the seleted dataset.
",Filter,2021-04-16 15:39:07,2021-04-16 15:47:00,7m - 52.554s,PASSED
"openBrowser("""")",Chrome 89.0.4389.128,"Opens the browser of choice: Chrome, Firefox or Edge",,2021-04-16 15:39:09,2021-04-16 15:39:12,3.003s,PASSED
maximizeWindow(),Chrome 89.0.4389.128,,,2021-04-16 15:39:12,2021-04-16 15:39:12,0.163s,PASSED
"""Driver opened by Katalon is used in Selenium from this step.""",Chrome 89.0.4389.128,,,2021-04-16 15:39:12,2021-04-16 15:39:12,0.001s,PASSED
"ctdc.utilities.runtestcaseforKatalon.RunKatalon(""TC01_Canine_StudyUBC-Breed_Diagnosis_PrimDiseaseSite.xlsx"")",Chrome 89.0.4389.128,"This step takes the Query from input excel and fetches data from Neo4j database. 
Saves the results from neo4j and application in the same name mentioned in the input excel. ",,2021-04-16 15:39:12,2021-04-16 15:39:27,15.470s,PASSED
"waitForElementPresent(findTestObject(""Canine/NavBar/Canine_Cases_Btn""), 10)",Chrome 89.0.4389.128,Clicks on the Cases button in the Navbar of ICDC's homepage.,,2021-04-16 15:39:27,2021-04-16 15:39:39,11.203s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Canine/NavBar/Canine_Cases_Btn"")",Chrome 89.0.4389.128,,,2021-04-16 15:39:39,2021-04-16 15:39:39,0.458s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Canine/Filter/FilterByCases_Facet""), 10)",Chrome 89.0.4389.128,,,2021-04-16 15:39:39,2021-04-16 15:39:50,11.196s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Object Repository/Canine/Filter/FilterByCases_Facet"")",Chrome 89.0.4389.128,,,2021-04-16 15:39:50,2021-04-16 15:39:51,0.677s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Canine/Filter/Study/Canine_Filter_Study""), 10)",Chrome 89.0.4389.128,Clicks on the Filter 'Study' from left pane,,2021-04-16 15:39:51,2021-04-16 15:40:02,11.267s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Object Repository/Canine/Filter/Study/Canine_Filter_Study"")",Chrome 89.0.4389.128,,,2021-04-16 15:40:02,2021-04-16 15:40:03,0.522s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Canine/Filter/Study/Canine_Filter_Study-UBC_Chkbx""), 10)",Chrome 89.0.4389.128,Selects the specific check box from 'Study' filter.,,2021-04-16 15:40:03,2021-04-16 15:40:14,11.230s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Object Repository/Canine/Filter/Study/Canine_Filter_Study-UBC_Chkbx"")",Chrome 89.0.4389.128,,,2021-04-16 15:40:14,2021-04-16 15:40:15,0.648s,PASSED
Thread.sleep(2000),Chrome 89.0.4389.128,,,2021-04-16 15:40:15,2021-04-16 15:40:17,2.001s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Canine/Filter/Breed/BREED_Ddn""), 10)",Chrome 89.0.4389.128,,,2021-04-16 15:40:17,2021-04-16 15:40:28,11.252s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Object Repository/Canine/Filter/Breed/BREED_Ddn"")",Chrome 89.0.4389.128,,,2021-04-16 15:40:28,2021-04-16 15:40:28,0.442s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Canine/Filter/Breed/Beagle_Chkbx""), 10)",Chrome 89.0.4389.128,,,2021-04-16 15:40:28,2021-04-16 15:40:40,11.303s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Object Repository/Canine/Filter/Breed/Beagle_Chkbx"")",Chrome 89.0.4389.128,,,2021-04-16 15:40:40,2021-04-16 15:40:40,0.443s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Canine/Filter/Breed/Mixed_Chkbx""), 10)",Chrome 89.0.4389.128,,,2021-04-16 15:40:40,2021-04-16 15:40:51,11.335s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Object Repository/Canine/Filter/Breed/Mixed_Chkbx"")",Chrome 89.0.4389.128,,,2021-04-16 15:40:51,2021-04-16 15:40:52,0.617s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Object Repository/Canine/Filter/Breed/BREED_Ddn"")",Chrome 89.0.4389.128,,,2021-04-16 15:40:52,2021-04-16 15:40:53,0.661s,PASSED
Thread.sleep(2000),Chrome 89.0.4389.128,,,2021-04-16 15:40:53,2021-04-16 15:40:55,2.002s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Canine/Filter/Diagnosis/DIAGNOSIS_Ddn""), 10)",Chrome 89.0.4389.128,,,2021-04-16 15:40:55,2021-04-16 15:41:06,11.339s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Object Repository/Canine/Filter/Diagnosis/DIAGNOSIS_Ddn"")",Chrome 89.0.4389.128,,,2021-04-16 15:41:06,2021-04-16 15:41:07,0.426s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Canine/Filter/Diagnosis/BladderCancer_Chkbx""), 10)",Chrome 89.0.4389.128,,,2021-04-16 15:41:07,2021-04-16 15:41:18,11.291s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Object Repository/Canine/Filter/Diagnosis/BladderCancer_Chkbx"")",Chrome 89.0.4389.128,,,2021-04-16 15:41:18,2021-04-16 15:41:18,0.493s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Canine/Filter/Diagnosis/HealthyControl_Chkbx""), 10)",Chrome 89.0.4389.128,,,2021-04-16 15:41:18,2021-04-16 15:41:30,11.371s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Object Repository/Canine/Filter/Diagnosis/HealthyControl_Chkbx"")",Chrome 89.0.4389.128,,,2021-04-16 15:41:30,2021-04-16 15:41:30,0.512s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Object Repository/Canine/Filter/Diagnosis/DIAGNOSIS_Ddn"")",Chrome 89.0.4389.128,,,2021-04-16 15:41:30,2021-04-16 15:41:33,3.134s,PASSED
Thread.sleep(2000),Chrome 89.0.4389.128,,,2021-04-16 15:41:33,2021-04-16 15:41:35,2.004s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Canine/Filter/PrimDiseaseSite/PRIMARYDISEASESITE_Ddn""), 10)",Chrome 89.0.4389.128,,,2021-04-16 15:41:35,2021-04-16 15:41:47,11.256s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Object Repository/Canine/Filter/PrimDiseaseSite/PRIMARYDISEASESITE_Ddn"")",Chrome 89.0.4389.128,,,2021-04-16 15:41:47,2021-04-16 15:41:47,0.699s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Canine/Filter/PrimDiseaseSite/BladderProstate_Chkbx""), 10)",Chrome 89.0.4389.128,,,2021-04-16 15:41:47,2021-04-16 15:41:59,11.238s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Object Repository/Canine/Filter/PrimDiseaseSite/BladderProstate_Chkbx"")",Chrome 89.0.4389.128,,,2021-04-16 15:41:59,2021-04-16 15:41:59,0.528s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Canine/Filter/PrimDiseaseSite/BladderUrethra_Chkbx""), 10)",Chrome 89.0.4389.128,,,2021-04-16 15:41:59,2021-04-16 15:42:11,11.506s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Object Repository/Canine/Filter/PrimDiseaseSite/BladderUrethra_Chkbx"")",Chrome 89.0.4389.128,,,2021-04-16 15:42:11,2021-04-16 15:42:11,0.422s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Object Repository/Canine/Filter/PrimDiseaseSite/PRIMARYDISEASESITE_Ddn"")",Chrome 89.0.4389.128,,,2021-04-16 15:42:11,2021-04-16 15:42:11,0.474s,PASSED
Thread.sleep(2000),Chrome 89.0.4389.128,,,2021-04-16 15:42:11,2021-04-16 15:42:13,2.000s,PASSED
"ctdc.utilities.runtestcaseforKatalon.readStatBarCanine(""Object Repository/Canine/StatBar/Canine_StatBar-Studies"", ""Object Repository/Canine/StatBar/Canine_StatBar-Cases"", ""Object Repository/Canine/StatBar/Canine_StatBar-Samples"", ""Object Repository/Canine/StatBar/Canine_StatBar-Files"", ""Object Repository/Canine/StatBar/Canine_StatBar-Aliquots"")",Chrome 89.0.4389.128,,,2021-04-16 15:42:13,2021-04-16 15:42:30,16.682s,PASSED
