Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
ICDC_NewStudy,Firefox 78.0,,,2021-04-15 15:23:42,2021-04-15 16:00:45,37m - 3.522s,FAILED
,,,,,,,
Test Cases/Canine_TestCases/Study-Combinations/TC17_Canine_StudyUBC-Breed_Diagnosis_PrimDiseaseSite_RespToTreatmt,Firefox 78.0,"This test case automates the following work flow:
1. Clicking on the Cases Button in Integrated Canine Data Commons (ICDC) application.
2. Clicking the Study dropdown
3. Selecting the desired Study by selecting the checkbox
4. Comparing the results displayed in UI with the results queried from Neo4j database for the seleted dataset.
",Filter,2021-04-15 15:23:43,2021-04-15 15:32:24,8m - 41.035s,FAILED
"openBrowser("""")",Firefox 78.0,"Opens the browser of choice: Chrome, Firefox or Edge",,2021-04-15 15:23:46,2021-04-15 15:24:08,21.080s,PASSED
maximizeWindow(),Firefox 78.0,,,2021-04-15 15:24:08,2021-04-15 15:24:08,0.059s,PASSED
"""Driver opened by Katalon is used in Selenium from this step.""",Firefox 78.0,,,2021-04-15 15:24:08,2021-04-15 15:24:08,0.001s,PASSED
"ctdc.utilities.runtestcaseforKatalon.RunKatalon(""TC17_Canine_StudyUBC-Breed_Diagnosis_PrimDiseaseSite_RespToTreatmt.xlsx"")",Firefox 78.0,"This step takes the Query from input excel and fetches data from Neo4j database. 
Saves the results from neo4j and application in the same name mentioned in the input excel. ",,2021-04-15 15:24:08,2021-04-15 15:26:08,2m - 0.373s,PASSED
"waitForElementPresent(findTestObject(""Canine/NavBar/Canine_Cases_Btn""), 10)",Firefox 78.0,Clicks on the Cases button in the Navbar of ICDC's homepage.,,2021-04-15 15:26:08,2021-04-15 15:26:20,12.018s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Canine/NavBar/Canine_Cases_Btn"")",Firefox 78.0,,,2021-04-15 15:26:20,2021-04-15 15:26:21,0.875s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Canine/Filter/FilterByCases_Facet""), 10)",Firefox 78.0,,,2021-04-15 15:26:21,2021-04-15 15:26:32,11.354s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Object Repository/Canine/Filter/FilterByCases_Facet"")",Firefox 78.0,,,2021-04-15 15:26:32,2021-04-15 15:26:33,1.144s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Canine/Filter/Study/Canine_Filter_Study""), 10)",Firefox 78.0,Clicks on the Filter 'Study' from left pane,,2021-04-15 15:26:33,2021-04-15 15:26:45,11.323s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Object Repository/Canine/Filter/Study/Canine_Filter_Study"")",Firefox 78.0,,,2021-04-15 15:26:45,2021-04-15 15:26:46,1.393s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Canine/Filter/Study/Canine_Filter_Study-UBC_Chkbx""), 10)",Firefox 78.0,Selects the specific check box from 'Study' filter.,,2021-04-15 15:26:46,2021-04-15 15:26:57,11.337s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Object Repository/Canine/Filter/Study/Canine_Filter_Study-UBC_Chkbx"")",Firefox 78.0,,,2021-04-15 15:26:57,2021-04-15 15:26:59,1.192s,PASSED
Thread.sleep(2000),Firefox 78.0,,,2021-04-15 15:26:59,2021-04-15 15:27:01,2.002s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Canine/Filter/Breed/BREED_Ddn""), 10)",Firefox 78.0,,,2021-04-15 15:27:01,2021-04-15 15:27:12,11.321s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Object Repository/Canine/Filter/Breed/BREED_Ddn"")",Firefox 78.0,,,2021-04-15 15:27:12,2021-04-15 15:27:13,0.588s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Canine/Filter/Breed/BelgMalin_Chkbx""), 10)",Firefox 78.0,,,2021-04-15 15:27:13,2021-04-15 15:27:24,11.304s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Object Repository/Canine/Filter/Breed/BelgMalin_Chkbx"")",Firefox 78.0,,,2021-04-15 15:27:24,2021-04-15 15:27:24,0.643s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Canine/Filter/Breed/Labrador_Chkbx""), 10)",Firefox 78.0,,,2021-04-15 15:27:24,2021-04-15 15:27:36,11.851s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Object Repository/Canine/Filter/Breed/Labrador_Chkbx"")",Firefox 78.0,,,2021-04-15 15:27:36,2021-04-15 15:27:37,0.601s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Canine/Filter/Breed/WestHland_Chkbx""), 10)",Firefox 78.0,,,2021-04-15 15:27:37,2021-04-15 15:27:48,11.412s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Object Repository/Canine/Filter/Breed/WestHland_Chkbx"")",Firefox 78.0,,,2021-04-15 15:27:48,2021-04-15 15:27:49,1.140s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Object Repository/Canine/Filter/Breed/BREED_Ddn"")",Firefox 78.0,,,2021-04-15 15:27:49,2021-04-15 15:27:50,0.804s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Canine/Filter/Diagnosis/DIAGNOSIS_Ddn""), 10)",Firefox 78.0,,,2021-04-15 15:27:50,2021-04-15 15:28:02,11.308s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Object Repository/Canine/Filter/Diagnosis/DIAGNOSIS_Ddn"")",Firefox 78.0,,,2021-04-15 15:28:02,2021-04-15 15:28:02,0.587s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Canine/Filter/Diagnosis/BladderCancer_Chkbx""), 10)",Firefox 78.0,,,2021-04-15 15:28:02,2021-04-15 15:28:14,11.327s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Object Repository/Canine/Filter/Diagnosis/BladderCancer_Chkbx"")",Firefox 78.0,,,2021-04-15 15:28:14,2021-04-15 15:28:15,1.186s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Object Repository/Canine/Filter/Diagnosis/DIAGNOSIS_Ddn"")",Firefox 78.0,,,2021-04-15 15:28:15,2021-04-15 15:28:21,6.555s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Canine/Filter/PrimDiseaseSite/PRIMARYDISEASESITE_Ddn""), 10)",Firefox 78.0,,,2021-04-15 15:28:21,2021-04-15 15:28:33,11.298s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Object Repository/Canine/Filter/PrimDiseaseSite/PRIMARYDISEASESITE_Ddn"")",Firefox 78.0,,,2021-04-15 15:28:33,2021-04-15 15:28:33,0.766s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Canine/Filter/PrimDiseaseSite/BladderProstate_Chkbx""), 10)",Firefox 78.0,,,2021-04-15 15:28:33,2021-04-15 15:28:45,11.624s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Object Repository/Canine/Filter/PrimDiseaseSite/BladderProstate_Chkbx"")",Firefox 78.0,,,2021-04-15 15:28:45,2021-04-15 15:28:46,0.708s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Canine/Filter/PrimDiseaseSite/BladderUrethra_Chkbx""), 10)",Firefox 78.0,,,2021-04-15 15:28:46,2021-04-15 15:28:57,11.292s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Object Repository/Canine/Filter/PrimDiseaseSite/BladderUrethra_Chkbx"")",Firefox 78.0,,,2021-04-15 15:28:57,2021-04-15 15:28:58,0.564s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Canine/Filter/PrimDiseaseSite/BladderUrethraProstate_Chkbx""), 10)",Firefox 78.0,,,2021-04-15 15:28:58,2021-04-15 15:29:09,11.624s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Object Repository/Canine/Filter/PrimDiseaseSite/BladderUrethraProstate_Chkbx"")",Firefox 78.0,,,2021-04-15 15:29:09,2021-04-15 15:29:10,1.167s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Object Repository/Canine/Filter/PrimDiseaseSite/PRIMARYDISEASESITE_Ddn"")",Firefox 78.0,,,2021-04-15 15:29:10,2021-04-15 15:29:11,0.733s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Canine/Filter/ResponseToTreatment/RESPONSETOTREATMENT_Ddn""), 10)",Firefox 78.0,,,2021-04-15 15:29:11,2021-04-15 15:29:22,11.297s,PASSED
