Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
BentoPerf,Chrome 90.0.4430.93,,,2021-05-05 09:52:04,2021-05-05 09:53:55,1m - 51.074s,PASSED
,,,,,,,
Test Cases/Bento_TestCases/MultipleFilters/TC01_Bento_MultiFilter_Diagnosis-Recurrence-TumorSize-Chemo_1,Chrome 90.0.4430.93,,Filter,2021-05-05 09:52:04,2021-05-05 09:53:55,1m - 50.856s,PASSED
closeBrowser(),Chrome 90.0.4430.93,,,2021-05-05 09:52:05,2021-05-05 09:52:05,0.342s,PASSED
"openBrowser("""")",Chrome 90.0.4430.93,,,2021-05-05 09:52:05,2021-05-05 09:52:08,2.671s,PASSED
maximizeWindow(),Chrome 90.0.4430.93,,,2021-05-05 09:52:08,2021-05-05 09:52:08,0.132s,PASSED
"ctdc.utilities.runtestcaseforKatalon.RunKatalon(""TC01_Bento_MultiFilter_Diagnosis-Recurrence-TumorSize-Chemo_1.xlsx"")",Chrome 90.0.4430.93,,,2021-05-05 09:52:08,2021-05-05 09:52:38,29.837s,PASSED
"waitForElementClickable(findTestObject(""Object Repository/Bento/NavBar/Bento_Cases-Btn""), 5)",Chrome 90.0.4430.93,,,2021-05-05 09:52:38,2021-05-05 09:52:44,6.141s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Object Repository/Bento/NavBar/Bento_Cases-Btn"")",Chrome 90.0.4430.93,,,2021-05-05 09:52:44,2021-05-05 09:52:44,0.138s,PASSED
"waitForElementClickable(findTestObject(""Object Repository/Bento/Cases_page/Filter/FilterByCases_Facet""), 5)",Chrome 90.0.4430.93,,,2021-05-05 09:52:44,2021-05-05 09:52:50,6.077s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Object Repository/Bento/Cases_page/Filter/FilterByCases_Facet"")",Chrome 90.0.4430.93,,,2021-05-05 09:52:50,2021-05-05 09:52:50,0.121s,PASSED
