Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
BentoQA_TestSuite,Chrome 90.0.4430.93,,,2021-05-11 14:40:33,2021-05-11 15:04:36,24m - 2.422s,FAILED
,,,,,,,
Test Cases/Bento_TestCases/Arm/TC01_Bento_Filter_Arm-A,Chrome 90.0.4430.93,,Filter,2021-05-11 14:40:35,2021-05-11 14:42:07,1m - 32.004s,PASSED
Start listener action : getTestScriptName,Chrome 90.0.4430.93,,,2021-05-11 14:40:35,2021-05-11 14:40:36,0.098s,PASSED
closeBrowser(),Chrome 90.0.4430.93,,,2021-05-11 14:40:36,2021-05-11 14:40:37,0.472s,PASSED
"openBrowser("""")",Chrome 90.0.4430.93,,,2021-05-11 14:40:37,2021-05-11 14:40:41,3.730s,PASSED
maximizeWindow(),Chrome 90.0.4430.93,,,2021-05-11 14:40:41,2021-05-11 14:40:41,0.159s,PASSED
"ctdc.utilities.runtestcaseforKatalon.RunKatalon(""TC01_Bento_Filter_Arm-A.xlsx"")",Chrome 90.0.4430.93,,,2021-05-11 14:40:41,2021-05-11 14:41:13,32.006s,PASSED
"waitForElementClickable(findTestObject(""Object Repository/Bento/NavBar/Bento_Cases-Btn""), 5)",Chrome 90.0.4430.93,,,2021-05-11 14:41:13,2021-05-11 14:41:19,6.298s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Object Repository/Bento/NavBar/Bento_Cases-Btn"")",Chrome 90.0.4430.93,,,2021-05-11 14:41:19,2021-05-11 14:41:19,0.271s,PASSED
"waitForElementClickable(findTestObject(""Bento/Cases_page/Filter/FilterByCases_Facet""), 5)",Chrome 90.0.4430.93,,,2021-05-11 14:41:19,2021-05-11 14:41:25,6.145s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Bento/Cases_page/Filter/FilterByCases_Facet"")",Chrome 90.0.4430.93,,,2021-05-11 14:41:25,2021-05-11 14:41:27,1.416s,PASSED
"waitForElementClickable(findTestObject(""Bento/Cases_page/Filter/Arm/ARM_Ddn""), 5)",Chrome 90.0.4430.93,,,2021-05-11 14:41:27,2021-05-11 14:41:33,6.146s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Bento/Cases_page/Filter/Arm/ARM_Ddn"")",Chrome 90.0.4430.93,,,2021-05-11 14:41:33,2021-05-11 14:41:33,0.242s,PASSED
"waitForElementClickable(findTestObject(""Bento/Cases_page/Filter/Arm/A_Chkbx""), 5)",Chrome 90.0.4430.93,,,2021-05-11 14:41:33,2021-05-11 14:41:39,6.165s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Bento/Cases_page/Filter/Arm/A_Chkbx"")",Chrome 90.0.4430.93,,,2021-05-11 14:41:39,2021-05-11 14:41:40,0.263s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Bento/Cases_page/Filter/Arm/ARM_Ddn"")",Chrome 90.0.4430.93,,,2021-05-11 14:41:40,2021-05-11 14:41:40,0.269s,PASSED
"ctdc.utilities.runtestcaseforKatalon.readStatBarBento(""Object Repository/Bento/StatBar/Bento_StatBar-Programs"", ""Object Repository/Bento/StatBar/Bento_StatBar-Arms"", ""Object Repository/Bento/StatBar/Bento_StatBar-Cases"", ""Object Repository/Bento/StatBar/Bento_StatBar-Samples"", ""Object Repository/Bento/StatBar/Bento_StatBar-Assays"", ""Object Repository/Bento/StatBar/Bento_StatBar-Files"")",Chrome 90.0.4430.93,,,2021-05-11 14:41:40,2021-05-11 14:41:49,9.112s,PASSED
"ctdc.utilities.ReadExcel.Neo4j(G_CypherTabnameCases, G_QueryCasesTab)",Chrome 90.0.4430.93,,,2021-05-11 14:41:49,2021-05-11 14:42:06,16.783s,PASSED
"ctdc.utilities.runtestcaseforKatalon.validateStatBar(""Bento"")",Chrome 90.0.4430.93,,,2021-05-11 14:42:06,2021-05-11 14:42:07,0.714s,PASSED
closeBrowser(),Chrome 90.0.4430.93,,,2021-05-11 14:42:07,2021-05-11 14:42:07,0.760s,PASSED
,,,,,,,
Test Cases/Bento_TestCases/Arm/TC02_Bento_Filter_Arm-B,Chrome 90.0.4430.93,,Filter,2021-05-11 14:42:07,2021-05-11 14:43:18,1m - 10.770s,PASSED
Start listener action : getTestScriptName,Chrome 90.0.4430.93,,,2021-05-11 14:42:07,2021-05-11 14:42:07,0.005s,PASSED
closeBrowser(),Chrome 90.0.4430.93,,,2021-05-11 14:42:08,2021-05-11 14:42:08,0.018s,PASSED
"openBrowser("""")",Chrome 90.0.4430.93,,,2021-05-11 14:42:08,2021-05-11 14:42:10,1.604s,PASSED
maximizeWindow(),Chrome 90.0.4430.93,,,2021-05-11 14:42:10,2021-05-11 14:42:10,0.134s,PASSED
"ctdc.utilities.runtestcaseforKatalon.RunKatalon(""TC02_Bento_Filter_Arm-B.xlsx"")",Chrome 90.0.4430.93,,,2021-05-11 14:42:10,2021-05-11 14:42:33,23.051s,PASSED
"waitForElementClickable(findTestObject(""Object Repository/Bento/NavBar/Bento_Cases-Btn""), 5)",Chrome 90.0.4430.93,,,2021-05-11 14:42:33,2021-05-11 14:42:39,6.111s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Object Repository/Bento/NavBar/Bento_Cases-Btn"")",Chrome 90.0.4430.93,,,2021-05-11 14:42:39,2021-05-11 14:42:40,0.258s,PASSED
"waitForElementClickable(findTestObject(""Bento/Cases_page/Filter/FilterByCases_Facet""), 5)",Chrome 90.0.4430.93,,,2021-05-11 14:42:40,2021-05-11 14:42:46,6.147s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Bento/Cases_page/Filter/FilterByCases_Facet"")",Chrome 90.0.4430.93,,,2021-05-11 14:42:46,2021-05-11 14:42:46,0.277s,PASSED
"waitForElementClickable(findTestObject(""Bento/Cases_page/Filter/Arm/ARM_Ddn""), 5)",Chrome 90.0.4430.93,,,2021-05-11 14:42:46,2021-05-11 14:42:52,6.121s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Bento/Cases_page/Filter/Arm/ARM_Ddn"")",Chrome 90.0.4430.93,,,2021-05-11 14:42:52,2021-05-11 14:42:52,0.230s,PASSED
"waitForElementClickable(findTestObject(""Bento/Cases_page/Filter/Arm/B_Chkbx""), 5)",Chrome 90.0.4430.93,,,2021-05-11 14:42:52,2021-05-11 14:42:58,6.149s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Bento/Cases_page/Filter/Arm/B_Chkbx"")",Chrome 90.0.4430.93,,,2021-05-11 14:42:58,2021-05-11 14:42:59,0.472s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Bento/Cases_page/Filter/Arm/ARM_Ddn"")",Chrome 90.0.4430.93,,,2021-05-11 14:42:59,2021-05-11 14:42:59,0.311s,PASSED
