Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
CDS_Smoke,Chrome 101.0.4951.67,,,2022-05-19 09:14:48,2022-05-19 10:02:57,48m - 8.941s,ERROR
,,,,,,,
Test Cases/CDS_TestCases/Accesses/TC01_CDS_Filter_Acesses-Controlled,Chrome 101.0.4951.67,,,2022-05-19 09:19:02,2022-05-19 09:20:17,1m - 15.296s,ERROR
Start listener action : getTestScriptName,Chrome 101.0.4951.67,,,2022-05-19 09:19:02,2022-05-19 09:19:02,0.001s,PASSED
closeBrowser(),Chrome 101.0.4951.67,,,2022-05-19 09:19:02,2022-05-19 09:19:02,0.595s,PASSED
"ctdc.utilities.runtestcaseforKatalon.RunKatalon(""TC01_CDS_Filter_Acesses-Controlled.xlsx"")",Chrome 101.0.4951.67,,,2022-05-19 09:19:02,2022-05-19 09:19:28,25.272s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/CDS/NavBar/CDS_Data-Btn""), 5)",Chrome 101.0.4951.67,,,2022-05-19 09:19:28,2022-05-19 09:19:28,0.086s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTabCDSStat(""Object Repository/CDS/NavBar/CDS_Data-Btn"")",Chrome 101.0.4951.67,,,2022-05-19 09:19:28,2022-05-19 09:19:31,3.677s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/CDS/Filter/Accesses/Accesses_Ddn""), 5)",Chrome 101.0.4951.67,,,2022-05-19 09:19:31,2022-05-19 09:19:31,0.100s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTabCDSStat(""Object Repository/CDS/Filter/Accesses/Accesses_Ddn"")",Chrome 101.0.4951.67,,,2022-05-19 09:19:32,2022-05-19 09:19:35,3.332s,PASSED
"waitForElementPresent(findTestObject(""CDS/Filter/Accesses/Controlled-Chkbx""), 5)",Chrome 101.0.4951.67,,,2022-05-19 09:19:35,2022-05-19 09:19:35,0.123s,PASSED
