Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
ICDC_NewStudy,Chrome 89.0.4389.128,,,2021-04-26 16:00:09,2021-04-26 17:10:34,1h - 10m - 24.891s,ERROR
,,,,,,,
Test Cases/Canine_TestCases/Study/TC04_Canine_Filter_Study-UBC,Chrome 89.0.4389.128,"This test case automates the following work flow:
1. Clicking on the Cases Button in Integrated Canine Data Commons (ICDC) application.
2. Clicking the Study dropdown
3. Selecting the desired Study by selecting the checkbox
4. Comparing the results displayed in UI with the results queried from Neo4j database for the seleted dataset.
",Filter,2021-04-26 16:00:09,2021-04-26 16:01:07,57.593s,ERROR
"openBrowser("""")",Chrome 89.0.4389.128,"Opens the browser of choice: Chrome, Firefox or Edge",,2021-04-26 16:00:12,2021-04-26 16:00:19,7.206s,PASSED
maximizeWindow(),Chrome 89.0.4389.128,,,2021-04-26 16:00:19,2021-04-26 16:00:19,0.203s,PASSED
"""Driver opened by Katalon is used in Selenium from this step.""",Chrome 89.0.4389.128,,,2021-04-26 16:00:19,2021-04-26 16:00:19,0.001s,PASSED
"ctdc.utilities.runtestcaseforKatalon.RunKatalon(""TC04_Canine_Filter_Study-UBC.xlsx"")",Chrome 89.0.4389.128,"This step takes the Query from input excel and fetches data from Neo4j database. 
Saves the results from neo4j and application in the same name mentioned in the input excel. ",,2021-04-26 16:00:19,2021-04-26 16:00:47,27.880s,PASSED
"waitForElementPresent(findTestObject(""Canine/NavBar/Canine_Cases_Btn""), 5)",Chrome 89.0.4389.128,Clicks on the Cases button in the Navbar of ICDC's homepage.,,2021-04-26 16:00:47,2021-04-26 16:00:53,6.204s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Canine/NavBar/Canine_Cases_Btn"")",Chrome 89.0.4389.128,,,2021-04-26 16:00:53,2021-04-26 16:00:54,0.312s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Canine/Filter/FilterByCases_Facet""), 5)",Chrome 89.0.4389.128,,,2021-04-26 16:00:54,2021-04-26 16:01:00,6.143s,PASSED
