Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Bento_Full_Regression,Chrome 100.0.4896.127,,,2022-04-19 18:11:22,2022-04-19 21:08:43,2h - 57m - 20.921s,PASSED
,,,,,,,
Test Cases/Bento_TestCases/Chemotherapy/TC02_Bento_Filter_Chemo-DoseDenseAC2Taxane,Chrome 100.0.4896.127,,Filter,2022-04-19 18:11:24,2022-04-19 18:12:34,1m - 10.001s,PASSED
Start listener action : getTestScriptName,Chrome 100.0.4896.127,,,2022-04-19 18:11:24,2022-04-19 18:11:24,0.065s,PASSED
closeBrowser(),Chrome 100.0.4896.127,,,2022-04-19 18:11:24,2022-04-19 18:11:25,0.242s,PASSED
"ctdc.utilities.runtestcaseforKatalon.RunKatalon(""TC02_Bento_Filter_Chemo-DoseDenseAC2Taxane.xlsx"")",Chrome 100.0.4896.127,,,2022-04-19 18:11:25,2022-04-19 18:11:47,22.306s,PASSED
"waitForElementClickable(findTestObject(""Object Repository/Bento/NavBar/Bento_Cases-Btn""), 5)",Chrome 100.0.4896.127,,,2022-04-19 18:11:47,2022-04-19 18:11:47,0.309s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Object Repository/Bento/NavBar/Bento_Cases-Btn"")",Chrome 100.0.4896.127,,,2022-04-19 18:11:47,2022-04-19 18:11:47,0.152s,PASSED
"waitForElementClickable(findTestObject(""Bento/Cases_page/Filter/Chemotherapy/Chemotherapy_Ddn""), 5)",Chrome 100.0.4896.127,,,2022-04-19 18:11:47,2022-04-19 18:11:48,0.771s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Bento/Cases_page/Filter/Chemotherapy/Chemotherapy_Ddn"")",Chrome 100.0.4896.127,,,2022-04-19 18:11:48,2022-04-19 18:11:48,0.135s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Object Repository/Bento/Cases_page/Filter/Chemotherapy/DoseDenseACTaxane_Chkbx"")",Chrome 100.0.4896.127,,,2022-04-19 18:11:48,2022-04-19 18:11:49,0.465s,PASSED
"ctdc.utilities.runtestcaseforKatalon.readStatBarBento(""Object Repository/Bento/StatBar/Bento_StatBar-Programs"", ""Object Repository/Bento/StatBar/Bento_StatBar-Arms"", ""Object Repository/Bento/StatBar/Bento_StatBar-Cases"", ""Object Repository/Bento/StatBar/Bento_StatBar-Samples"", ""Object Repository/Bento/StatBar/Bento_StatBar-Assays"", ""Object Repository/Bento/StatBar/Bento_StatBar-Files"")",Chrome 100.0.4896.127,,,2022-04-19 18:11:49,2022-04-19 18:11:58,8.933s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Bento/Cases_page/BentoResults_Cases_Tab""), 5)",Chrome 100.0.4896.127,,,2022-04-19 18:11:58,2022-04-19 18:11:58,0.159s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Object Repository/Bento/Cases_page/BentoResults_Cases_Tab"")",Chrome 100.0.4896.127,,,2022-04-19 18:11:58,2022-04-19 18:11:58,0.323s,PASSED
