Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Bento_Smoke,Chrome 96.0.4664.45,,,2021-11-30 18:21:51,2021-11-30 19:11:19,49m - 27.855s,PASSED
,,,,,,,
Test Cases/Bento_TestCases/Chemotherapy/TC04_Bento_Filter_Chemo-IV_CMF,Chrome 96.0.4664.45,,Filter,2021-11-30 18:21:53,2021-11-30 18:22:30,36.881s,PASSED
Start listener action : getTestScriptName,Chrome 96.0.4664.45,,,2021-11-30 18:21:53,2021-11-30 18:21:53,0.074s,PASSED
closeBrowser(),Chrome 96.0.4664.45,,,2021-11-30 18:21:54,2021-11-30 18:21:54,0.301s,PASSED
"openBrowser("""")",Chrome 96.0.4664.45,,,2021-11-30 18:21:54,2021-11-30 18:21:57,2.758s,PASSED
maximizeWindow(),Chrome 96.0.4664.45,,,2021-11-30 18:21:57,2021-11-30 18:21:57,0.147s,PASSED
"ctdc.utilities.runtestcaseforKatalon.RunKatalon(""TC04_Bento_Filter_Chemo-IV_CMF.xlsx"")",Chrome 96.0.4664.45,,,2021-11-30 18:21:57,2021-11-30 18:22:10,13.143s,PASSED
"waitForElementClickable(findTestObject(""Object Repository/Bento/NavBar/Bento_Cases-Btn""), 5)",Chrome 96.0.4664.45,,,2021-11-30 18:22:10,2021-11-30 18:22:11,0.323s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Object Repository/Bento/NavBar/Bento_Cases-Btn"")",Chrome 96.0.4664.45,,,2021-11-30 18:22:11,2021-11-30 18:22:11,0.225s,PASSED
"waitForElementClickable(findTestObject(""Bento/Cases_page/Filter/FilterByCases_Facet""), 5)",Chrome 96.0.4664.45,,,2021-11-30 18:22:11,2021-11-30 18:22:12,1.036s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Bento/Cases_page/Filter/FilterByCases_Facet"")",Chrome 96.0.4664.45,,,2021-11-30 18:22:12,2021-11-30 18:22:12,0.204s,PASSED
"waitForElementClickable(findTestObject(""Bento/Cases_page/Filter/Chemotherapy/Chemotherapy_Ddn""), 5)",Chrome 96.0.4664.45,,,2021-11-30 18:22:12,2021-11-30 18:22:13,0.391s,PASSED
