Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
ICDC_Regression1,Chrome 91.0.4472.124,,,2021-07-14 17:09:05,2021-07-14 17:56:19,47m - 14.125s,ERROR
,,,,,,,
Test Cases/Canine_TestCases/Study/TC04_Canine_Filter_Study-UBC01,Chrome 91.0.4472.124,"This test case automates the following work flow:
1. Clicking on the Cases Button in Integrated Canine Data Commons (ICDC) application.
2. Clicking the Study dropdown
3. Selecting the desired Study by selecting the checkbox
4. Comparing the results displayed in UI with the results queried from Neo4j database for the seleted dataset.
",Filter,2021-07-14 17:09:08,2021-07-14 17:10:04,55.113s,ERROR
Start listener action : getTestScriptName,Chrome 91.0.4472.124,,,2021-07-14 17:09:08,2021-07-14 17:09:09,0.112s,PASSED
"openBrowser("""")",Chrome 91.0.4472.124,"Opens the browser of choice: Chrome, Firefox or Edge",,2021-07-14 17:09:10,2021-07-14 17:09:15,4.888s,PASSED
maximizeWindow(),Chrome 91.0.4472.124,,,2021-07-14 17:09:15,2021-07-14 17:09:15,0.159s,PASSED
"""Driver opened by Katalon is used in Selenium from this step.""",Chrome 91.0.4472.124,,,2021-07-14 17:09:15,2021-07-14 17:09:15,0.003s,PASSED
"ctdc.utilities.runtestcaseforKatalon.RunKatalon(""TC04_Canine_Filter_Study-UBC01.xlsx"")",Chrome 91.0.4472.124,"This step takes the Query from input excel and fetches data from Neo4j database. 
Saves the results from neo4j and application in the same name mentioned in the input excel. ",,2021-07-14 17:09:15,2021-07-14 17:09:40,25.242s,PASSED
"waitForElementPresent(findTestObject(""Canine/NavBar/Canine_Cases_Btn""), 5)",Chrome 91.0.4472.124,Clicks on the Cases button in the Navbar of ICDC's homepage.,,2021-07-14 17:09:40,2021-07-14 17:09:40,0.284s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Canine/NavBar/Canine_Cases_Btn"")",Chrome 91.0.4472.124,,,2021-07-14 17:09:40,2021-07-14 17:09:41,0.408s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Canine/Filter/FilterByCases_Facet""), 5)",Chrome 91.0.4472.124,,,2021-07-14 17:09:41,2021-07-14 17:09:43,1.761s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Object Repository/Canine/Filter/FilterByCases_Facet"")",Chrome 91.0.4472.124,,,2021-07-14 17:09:43,2021-07-14 17:09:43,0.958s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Canine/Filter/Study/Canine_Filter_Study""), 5)",Chrome 91.0.4472.124,Clicks on the Filter 'Study' from left pane,,2021-07-14 17:09:43,2021-07-14 17:09:44,0.496s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Object Repository/Canine/Filter/Study/Canine_Filter_Study"")",Chrome 91.0.4472.124,,,2021-07-14 17:09:44,2021-07-14 17:09:44,0.466s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Object Repository/Canine/Filter/Study/Canine_Filter_Study-UBC_Chkbx"")",Chrome 91.0.4472.124,Selects the specific check box from 'Study' filter.,,2021-07-14 17:09:44,2021-07-14 17:09:45,0.545s,PASSED
"ctdc.utilities.runtestcaseforKatalon.readStatBarCanine(""Object Repository/Canine/StatBar/Canine_StatBar-Studies"", ""Object Repository/Canine/StatBar/Canine_StatBar-Cases"", ""Object Repository/Canine/StatBar/Canine_StatBar-Samples"", ""Object Repository/Canine/StatBar/Canine_StatBar-Files"", ""Object Repository/Canine/StatBar/Canine_StatBar-Aliquots"")",Chrome 91.0.4472.124,,,2021-07-14 17:09:45,2021-07-14 17:10:01,15.924s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Canine/CanineResults_Cases_Tab""), 5)",Chrome 91.0.4472.124,,,2021-07-14 17:10:01,2021-07-14 17:10:01,0.173s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Object Repository/Canine/CanineResults_Cases_Tab"")",Chrome 91.0.4472.124,,,2021-07-14 17:10:01,2021-07-14 17:10:02,0.457s,PASSED
"ctdc.utilities.runtestcaseforKatalon.multiFunction(""ICDC"", G_StatBar_Cases, ""Object Repository/Canine/Canine_CasesTable"", ""Object Repository/Canine/Canine_TableHeader"", ""Object Repository/Canine/Canine_CasesTabNextBtn"", G_WebTabnameCasesCases, G_CypherTabnameCasesCases, G_QueryCasesTab)",Chrome 91.0.4472.124,,,2021-07-14 17:10:02,2021-07-14 17:10:02,0.001s,PASSED
,,,,,,,
Test Cases/Canine_TestCases/StudyCombinations/Study-Combinations-UBC01/TC01_Canine_StudyUBC-Breed_Diagnosis_PrimDiseaseSite,Chrome 91.0.4472.124,"This test case automates the following work flow:
1. Clicking on the Cases Button in Integrated Canine Data Commons (ICDC) application.
2. Clicking the Study dropdown
3. Selecting the desired Study by selecting the checkbox
4. Comparing the results displayed in UI with the results queried from Neo4j database for the seleted dataset.
",Filter,2021-07-14 17:10:04,2021-07-14 17:11:25,1m - 21.401s,PASSED
Start listener action : getTestScriptName,Chrome 91.0.4472.124,,,2021-07-14 17:10:04,2021-07-14 17:10:04,0.012s,PASSED
closeBrowser(),Chrome 91.0.4472.124,"Opens the browser of choice: Chrome, Firefox or Edge",,2021-07-14 17:10:05,2021-07-14 17:10:06,0.665s,PASSED
"""Driver opened by Katalon is used in Selenium from this step.""",Chrome 91.0.4472.124,,,2021-07-14 17:10:06,2021-07-14 17:10:06,0.001s,PASSED
"ctdc.utilities.runtestcaseforKatalon.RunKatalon(""TC01_Canine_StudyUBC-Breed_Diagnosis_PrimDiseaseSite.xlsx"")",Chrome 91.0.4472.124,"This step takes the Query from input excel and fetches data from Neo4j database. 
Saves the results from neo4j and application in the same name mentioned in the input excel. ",,2021-07-14 17:10:06,2021-07-14 17:10:18,11.685s,PASSED
"waitForElementPresent(findTestObject(""Canine/NavBar/Canine_Cases_Btn""), 20)",Chrome 91.0.4472.124,Clicks on the Cases button in the Navbar of ICDC's homepage.,,2021-07-14 17:10:18,2021-07-14 17:10:18,0.212s,PASSED
"verifyElementPresent(findTestObject(""Canine/NavBar/Canine_Cases_Btn""), 5)",Chrome 91.0.4472.124,,,2021-07-14 17:10:18,2021-07-14 17:10:18,0.163s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Canine/NavBar/Canine_Cases_Btn"")",Chrome 91.0.4472.124,,,2021-07-14 17:10:18,2021-07-14 17:10:18,0.216s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Canine/Filter/FilterByCases_Facet""), 20)",Chrome 91.0.4472.124,,,2021-07-14 17:10:18,2021-07-14 17:10:20,1.708s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Canine/Filter/FilterByCases_Facet""), 5)",Chrome 91.0.4472.124,,,2021-07-14 17:10:20,2021-07-14 17:10:21,0.741s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Object Repository/Canine/Filter/FilterByCases_Facet"")",Chrome 91.0.4472.124,,,2021-07-14 17:10:21,2021-07-14 17:10:21,0.526s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Canine/Filter/Study/Canine_Filter_Study""), 30)",Chrome 91.0.4472.124,Clicks on the Filter 'Study' from left pane,,2021-07-14 17:10:21,2021-07-14 17:10:21,0.340s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Canine/Filter/Study/Canine_Filter_Study""), 5)",Chrome 91.0.4472.124,,,2021-07-14 17:10:21,2021-07-14 17:10:22,0.177s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Object Repository/Canine/Filter/Study/Canine_Filter_Study"")",Chrome 91.0.4472.124,,,2021-07-14 17:10:22,2021-07-14 17:10:22,0.315s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Canine/Filter/Study/Canine_Filter_Study-UBC_Chkbx""), 30)",Chrome 91.0.4472.124,Selects the specific check box from 'Study' filter.,,2021-07-14 17:10:22,2021-07-14 17:10:22,0.262s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Canine/Filter/Study/Canine_Filter_Study-UBC_Chkbx""), 5)",Chrome 91.0.4472.124,,,2021-07-14 17:10:22,2021-07-14 17:10:22,0.137s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Object Repository/Canine/Filter/Study/Canine_Filter_Study-UBC_Chkbx"")",Chrome 91.0.4472.124,,,2021-07-14 17:10:22,2021-07-14 17:10:23,0.336s,PASSED
Thread.sleep(2000),Chrome 91.0.4472.124,,,2021-07-14 17:10:23,2021-07-14 17:10:25,2.002s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Canine/Filter/Breed/BREED_Ddn""), 30)",Chrome 91.0.4472.124,,,2021-07-14 17:10:25,2021-07-14 17:10:25,0.152s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Canine/Filter/Breed/BREED_Ddn""), 5)",Chrome 91.0.4472.124,,,2021-07-14 17:10:25,2021-07-14 17:10:25,0.127s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Object Repository/Canine/Filter/Breed/BREED_Ddn"")",Chrome 91.0.4472.124,,,2021-07-14 17:10:25,2021-07-14 17:10:25,0.218s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Canine/Filter/Breed/Beagle_Chkbx""), 30)",Chrome 91.0.4472.124,,,2021-07-14 17:10:25,2021-07-14 17:10:25,0.217s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Canine/Filter/Breed/Beagle_Chkbx""), 5)",Chrome 91.0.4472.124,,,2021-07-14 17:10:25,2021-07-14 17:10:26,0.184s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Object Repository/Canine/Filter/Breed/Beagle_Chkbx"")",Chrome 91.0.4472.124,,,2021-07-14 17:10:26,2021-07-14 17:10:26,0.276s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Canine/Filter/Breed/Mixed_Chkbx""), 30)",Chrome 91.0.4472.124,,,2021-07-14 17:10:26,2021-07-14 17:10:27,0.692s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Canine/Filter/Breed/Mixed_Chkbx""), 5)",Chrome 91.0.4472.124,,,2021-07-14 17:10:27,2021-07-14 17:10:27,0.232s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Object Repository/Canine/Filter/Breed/Mixed_Chkbx"")",Chrome 91.0.4472.124,,,2021-07-14 17:10:27,2021-07-14 17:10:27,0.309s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Object Repository/Canine/Filter/Breed/BREED_Ddn"")",Chrome 91.0.4472.124,,,2021-07-14 17:10:27,2021-07-14 17:10:28,0.826s,PASSED
Thread.sleep(2000),Chrome 91.0.4472.124,,,2021-07-14 17:10:28,2021-07-14 17:10:30,2.001s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Canine/Filter/Diagnosis/DIAGNOSIS_Ddn""), 30)",Chrome 91.0.4472.124,,,2021-07-14 17:10:30,2021-07-14 17:10:30,0.148s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Canine/Filter/Diagnosis/DIAGNOSIS_Ddn""), 5)",Chrome 91.0.4472.124,,,2021-07-14 17:10:30,2021-07-14 17:10:30,0.130s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Object Repository/Canine/Filter/Diagnosis/DIAGNOSIS_Ddn"")",Chrome 91.0.4472.124,,,2021-07-14 17:10:30,2021-07-14 17:10:30,0.223s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Canine/Filter/Diagnosis/BladderCancer_Chkbx""), 30)",Chrome 91.0.4472.124,,,2021-07-14 17:10:30,2021-07-14 17:10:31,0.619s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Canine/Filter/Diagnosis/BladderCancer_Chkbx""), 5)",Chrome 91.0.4472.124,,,2021-07-14 17:10:31,2021-07-14 17:10:31,0.149s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Object Repository/Canine/Filter/Diagnosis/BladderCancer_Chkbx"")",Chrome 91.0.4472.124,,,2021-07-14 17:10:31,2021-07-14 17:10:31,0.176s,PASSED
delay(3),Chrome 91.0.4472.124,,,2021-07-14 17:10:31,2021-07-14 17:10:34,3.053s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Canine/Filter/Diagnosis/HealthyControl_Chkbx""), 30)",Chrome 91.0.4472.124,,,2021-07-14 17:10:34,2021-07-14 17:10:35,0.187s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Canine/Filter/Diagnosis/HealthyControl_Chkbx""), 5)",Chrome 91.0.4472.124,,,2021-07-14 17:10:35,2021-07-14 17:10:35,0.222s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Object Repository/Canine/Filter/Diagnosis/HealthyControl_Chkbx"")",Chrome 91.0.4472.124,,,2021-07-14 17:10:35,2021-07-14 17:10:35,0.353s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Object Repository/Canine/Filter/Diagnosis/DIAGNOSIS_Ddn"")",Chrome 91.0.4472.124,,,2021-07-14 17:10:35,2021-07-14 17:10:37,2.249s,PASSED
Thread.sleep(2000),Chrome 91.0.4472.124,,,2021-07-14 17:10:37,2021-07-14 17:10:39,2.001s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Canine/Filter/PrimDiseaseSite/PRIMARYDISEASESITE_Ddn""), 30)",Chrome 91.0.4472.124,,,2021-07-14 17:10:39,2021-07-14 17:10:40,0.142s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Canine/Filter/PrimDiseaseSite/PRIMARYDISEASESITE_Ddn""), 5)",Chrome 91.0.4472.124,,,2021-07-14 17:10:40,2021-07-14 17:10:40,0.152s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Object Repository/Canine/Filter/PrimDiseaseSite/PRIMARYDISEASESITE_Ddn"")",Chrome 91.0.4472.124,,,2021-07-14 17:10:40,2021-07-14 17:10:40,0.183s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Canine/Filter/PrimDiseaseSite/BladderUrethra_Chkbx""), 30)",Chrome 91.0.4472.124,,,2021-07-14 17:10:40,2021-07-14 17:10:40,0.203s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Canine/Filter/PrimDiseaseSite/BladderUrethra_Chkbx""), 5)",Chrome 91.0.4472.124,,,2021-07-14 17:10:40,2021-07-14 17:10:40,0.149s,PASSED
"waitForElementClickable(findTestObject(""Object Repository/Canine/Filter/PrimDiseaseSite/BladderUrethra_Chkbx""), 30)",Chrome 91.0.4472.124,,,2021-07-14 17:10:40,2021-07-14 17:10:41,0.358s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Object Repository/Canine/Filter/PrimDiseaseSite/BladderUrethra_Chkbx"")",Chrome 91.0.4472.124,,,2021-07-14 17:10:41,2021-07-14 17:10:41,0.178s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Canine/Filter/PrimDiseaseSite/BladderProstate_Chkbx""), 30)",Chrome 91.0.4472.124,,,2021-07-14 17:10:41,2021-07-14 17:10:42,0.729s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Canine/Filter/PrimDiseaseSite/BladderProstate_Chkbx""), 5)",Chrome 91.0.4472.124,,,2021-07-14 17:10:42,2021-07-14 17:10:42,0.188s,PASSED
Thread.sleep(2000),Chrome 91.0.4472.124,,,2021-07-14 17:10:42,2021-07-14 17:10:44,2.002s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Object Repository/Canine/Filter/PrimDiseaseSite/BladderProstate_Chkbx"")",Chrome 91.0.4472.124,,,2021-07-14 17:10:44,2021-07-14 17:10:44,0.253s,PASSED
