Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
OSA01,Chrome 99.0.4844.84,,,2022-04-07 11:09:04,2022-04-07 12:34:23,1h - 25m - 19.359s,PASSED
,,,,,,,
Test Cases/Canine_TestCases/StudyCombinations/Study-Combinations-OSA01/TC01_Canine_StudyOSA01-Biobank_SampleSite_SampleType,Chrome 99.0.4844.84,"This test case automates the following work flow:
1. Clicking on the Cases Button in Integrated Canine Data Commons (ICDC) application.
2. Clicking the Study dropdown
3. Selecting the desired Study by selecting the checkbox
4. Comparing the results displayed in UI with the results queried from Neo4j database for the seleted dataset.
",Filter,2022-04-07 11:09:05,2022-04-07 11:10:55,1m - 49.346s,PASSED
Start listener action : getTestScriptName,Chrome 99.0.4844.84,,,2022-04-07 11:09:05,2022-04-07 11:09:05,0.080s,PASSED
closeBrowser(),Chrome 99.0.4844.84,"Opens the browser of choice: Chrome, Firefox or Edge",,2022-04-07 11:09:06,2022-04-07 11:09:06,0.230s,PASSED
"""Driver opened by Katalon is used in Selenium from this step.""",Chrome 99.0.4844.84,,,2022-04-07 11:09:06,2022-04-07 11:09:06,0.000s,PASSED
"ctdc.utilities.runtestcaseforKatalon.RunKatalon(""TC01_Canine_StudyOSA01-Biobank_SampleSite_SampleType.xlsx"")",Chrome 99.0.4844.84,"This step takes the Query from input excel and fetches data from Neo4j database. 
Saves the results from neo4j and application in the same name mentioned in the input excel. ",,2022-04-07 11:09:06,2022-04-07 11:09:27,20.178s,PASSED
"waitForElementPresent(findTestObject(""Canine/NavBar/Canine_Cases_Btn""), 20)",Chrome 99.0.4844.84,"Clicks on the ""Continue"" button in ICDC's homepage.",,2022-04-07 11:09:27,2022-04-07 11:09:27,0.203s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Object Repository/Canine/Canine_PopUp_Continue_Btn"")",Chrome 99.0.4844.84,,,2022-04-07 11:09:27,2022-04-07 11:09:27,0.194s,PASSED
"out.println(""Closed the popup window"")",Chrome 99.0.4844.84,,,2022-04-07 11:09:27,2022-04-07 11:09:27,0.001s,PASSED
"waitForElementPresent(findTestObject(""Canine/NavBar/Canine_Cases_Btn""), 20)",Chrome 99.0.4844.84,Clicks on the Explore button in the Navbar of ICDC's homepage.,,2022-04-07 11:09:27,2022-04-07 11:09:27,0.159s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Canine/NavBar/Canine_Cases_Btn"")",Chrome 99.0.4844.84,,,2022-04-07 11:09:27,2022-04-07 11:09:27,0.182s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Canine/Filter/Study/Canine_Filter_Study""), 30)",Chrome 99.0.4844.84,Clicks on the Filter 'Study' from left pane,,2022-04-07 11:09:27,2022-04-07 11:09:28,1.067s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Canine/Filter/Study/Canine_Filter_Study""), 5)",Chrome 99.0.4844.84,,,2022-04-07 11:09:28,2022-04-07 11:09:29,0.370s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Object Repository/Canine/Filter/Study/Canine_Filter_Study"")",Chrome 99.0.4844.84,,,2022-04-07 11:09:29,2022-04-07 11:09:29,0.648s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Canine/Filter/Study/Canine_Filter_Study-OSA01_Chkbx""), 30)",Chrome 99.0.4844.84,Selects the specific check box from 'Study' filter.,,2022-04-07 11:09:29,2022-04-07 11:09:30,0.329s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Canine/Filter/Study/Canine_Filter_Study-OSA01_Chkbx""), 5)",Chrome 99.0.4844.84,,,2022-04-07 11:09:30,2022-04-07 11:09:30,0.229s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Object Repository/Canine/Filter/Study/Canine_Filter_Study-OSA01_Chkbx"")",Chrome 99.0.4844.84,,,2022-04-07 11:09:30,2022-04-07 11:09:30,0.331s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Canine/Filter/Biobank/Biobank_Ddn""), 30)",Chrome 99.0.4844.84,,,2022-04-07 11:09:30,2022-04-07 11:09:30,0.181s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Canine/Filter/Biobank/Biobank_Ddn""), 5)",Chrome 99.0.4844.84,,,2022-04-07 11:09:30,2022-04-07 11:09:31,0.699s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTabCanineStat(""Object Repository/Canine/Filter/Biobank/Biobank_Ddn"")",Chrome 99.0.4844.84,,,2022-04-07 11:09:31,2022-04-07 11:09:33,1.556s,PASSED
Thread.sleep(2000),Chrome 99.0.4844.84,,,2022-04-07 11:09:33,2022-04-07 11:09:35,2.002s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Canine/Filter/Biobank//CCOGC_Chkbx""), 30)",Chrome 99.0.4844.84,,,2022-04-07 11:09:35,2022-04-07 11:09:35,0.093s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Canine/Filter/Biobank//CCOGC_Chkbx""), 5)",Chrome 99.0.4844.84,,,2022-04-07 11:09:35,2022-04-07 11:09:35,0.092s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTabCanineStat(""Object Repository/Canine/Filter/Biobank//CCOGC_Chkbx"")",Chrome 99.0.4844.84,,,2022-04-07 11:09:35,2022-04-07 11:09:36,1.398s,PASSED
Thread.sleep(2000),Chrome 99.0.4844.84,,,2022-04-07 11:09:36,2022-04-07 11:09:38,2.011s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Canine/Filter/SampleSite/SAMPLE_SITE_Ddn""), 30)",Chrome 99.0.4844.84,,,2022-04-07 11:09:38,2022-04-07 11:09:38,0.106s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Canine/Filter/SampleSite/SAMPLE_SITE_Ddn""), 5)",Chrome 99.0.4844.84,,,2022-04-07 11:09:38,2022-04-07 11:09:38,0.088s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTabCanineStat(""Object Repository/Canine/Filter/SampleSite/SAMPLE_SITE_Ddn"")",Chrome 99.0.4844.84,,,2022-04-07 11:09:38,2022-04-07 11:09:40,1.216s,PASSED
