Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
ICDC_Regression1,Chrome 91.0.4472.124,,,2021-07-14 15:22:46,2021-07-14 16:13:23,50m - 37.152s,ERROR
,,,,,,,
Test Cases/Canine_TestCases/Study/TC04_Canine_Filter_Study-UBC01,Chrome 91.0.4472.124,"This test case automates the following work flow:
1. Clicking on the Cases Button in Integrated Canine Data Commons (ICDC) application.
2. Clicking the Study dropdown
3. Selecting the desired Study by selecting the checkbox
4. Comparing the results displayed in UI with the results queried from Neo4j database for the seleted dataset.
",Filter,2021-07-14 15:22:50,2021-07-14 15:23:29,39.062s,ERROR
Start listener action : getTestScriptName,Chrome 91.0.4472.124,,,2021-07-14 15:22:50,2021-07-14 15:22:50,0.094s,PASSED
"openBrowser("""")",Chrome 91.0.4472.124,"Opens the browser of choice: Chrome, Firefox or Edge",,2021-07-14 15:22:51,2021-07-14 15:22:55,4.332s,PASSED
maximizeWindow(),Chrome 91.0.4472.124,,,2021-07-14 15:22:55,2021-07-14 15:22:55,0.144s,PASSED
"""Driver opened by Katalon is used in Selenium from this step.""",Chrome 91.0.4472.124,,,2021-07-14 15:22:55,2021-07-14 15:22:55,0.000s,PASSED
"ctdc.utilities.runtestcaseforKatalon.RunKatalon(""TC04_Canine_Filter_Study-UBC01.xlsx"")",Chrome 91.0.4472.124,"This step takes the Query from input excel and fetches data from Neo4j database. 
Saves the results from neo4j and application in the same name mentioned in the input excel. ",,2021-07-14 15:22:55,2021-07-14 15:23:08,12.653s,PASSED
"waitForElementPresent(findTestObject(""Canine/NavBar/Canine_Cases_Btn""), 5)",Chrome 91.0.4472.124,Clicks on the Cases button in the Navbar of ICDC's homepage.,,2021-07-14 15:23:08,2021-07-14 15:23:08,0.199s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Canine/NavBar/Canine_Cases_Btn"")",Chrome 91.0.4472.124,,,2021-07-14 15:23:08,2021-07-14 15:23:08,0.191s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Canine/Filter/FilterByCases_Facet""), 5)",Chrome 91.0.4472.124,,,2021-07-14 15:23:08,2021-07-14 15:23:10,1.179s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Object Repository/Canine/Filter/FilterByCases_Facet"")",Chrome 91.0.4472.124,,,2021-07-14 15:23:10,2021-07-14 15:23:10,0.256s,PASSED
