Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
ICDC_Filters_Regression_2,Chrome 91.0.4472.164,"This Suite contains: SamplePatholoy, SampleType, Se, StageOfDisease, and Study",,2021-07-29 18:19:55,2021-07-29 20:56:22,2h - 36m - 27.583s,PASSED
,,,,,,,
Test Cases/Canine_TestCases/SamplePathology/TC01_Canine_Filter_SamplePatho-Astrocytoma,Chrome 91.0.4472.164,,Filter,2021-07-29 18:19:56,2021-07-29 18:23:34,3m - 37.899s,PASSED
Start listener action : getTestScriptName,Chrome 91.0.4472.164,,,2021-07-29 18:19:56,2021-07-29 18:19:56,0.055s,PASSED
closeBrowser(),Chrome 91.0.4472.164,,,2021-07-29 18:19:56,2021-07-29 18:19:57,0.260s,PASSED
"ctdc.utilities.runtestcaseforKatalon.RunKatalon(""TC01_Canine_Filter_SamplePatho-Astrocytoma.xlsx"")",Chrome 91.0.4472.164,,,2021-07-29 18:19:57,2021-07-29 18:20:21,24.254s,PASSED
"waitForElementPresent(findTestObject(""Canine/NavBar/Canine_Cases_Btn""), 5)",Chrome 91.0.4472.164,,,2021-07-29 18:20:21,2021-07-29 18:20:21,0.110s,PASSED
"click(findTestObject(""Canine/NavBar/Canine_Cases_Btn""))",Chrome 91.0.4472.164,,,2021-07-29 18:20:21,2021-07-29 18:20:21,0.145s,PASSED
"click(findTestObject(""Bento/Cases_page/Filter/FilterBySamples_Facet""))",Chrome 91.0.4472.164,,,2021-07-29 18:20:21,2021-07-29 18:20:22,1.091s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Canine/Filter/SamplePathology/SAMPLEPATHOLOGY_Ddn""), 5)",Chrome 91.0.4472.164,,,2021-07-29 18:20:22,2021-07-29 18:20:22,0.095s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Object Repository/Canine/Filter/SamplePathology/SAMPLEPATHOLOGY_Ddn"")",Chrome 91.0.4472.164,,,2021-07-29 18:20:22,2021-07-29 18:20:23,0.602s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTabCanineStat(""Object Repository/Canine/Filter/SamplePathology/Astrocytoma_Chkbx"")",Chrome 91.0.4472.164,,,2021-07-29 18:20:23,2021-07-29 18:20:25,2.211s,PASSED
"ctdc.utilities.runtestcaseforKatalon.readStatBarCanine(""Object Repository/Canine/StatBar/Canine_StatBar-Studies"", ""Object Repository/Canine/StatBar/Canine_StatBar-Cases"", ""Object Repository/Canine/StatBar/Canine_StatBar-Samples"", ""Object Repository/Canine/StatBar/Canine_StatBar-Files"", ""Object Repository/Canine/StatBar/Canine_StatBar-Aliquots"")",Chrome 91.0.4472.164,,,2021-07-29 18:20:25,2021-07-29 18:20:41,15.422s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Canine/CanineResults_Cases_Tab""), 5)",Chrome 91.0.4472.164,,,2021-07-29 18:20:41,2021-07-29 18:20:41,0.089s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Object Repository/Canine/CanineResults_Cases_Tab"")",Chrome 91.0.4472.164,,,2021-07-29 18:20:41,2021-07-29 18:20:41,0.288s,PASSED
"ctdc.utilities.runtestcaseforKatalon.multiFunction(""ICDC"", G_StatBar_Cases, ""Object Repository/Canine/Canine_CasesTable"", ""Object Repository/Canine/Canine_TableHeader"", ""Object Repository/Canine/Canine_CasesTabNextBtn"", G_WebTabnameCases, G_CypherTabnameCases, G_QueryCasesTab)",Chrome 91.0.4472.164,,,2021-07-29 18:20:41,2021-07-29 18:21:29,47.942s,PASSED
