Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Bento_Partial_Regression,Chrome 98.0.4758.102,,,2022-03-02 15:27:02,2022-03-02 16:19:59,52m - 57.243s,ERROR
,,,,,,,
Test Cases/Bento_TestCases/Chemotherapy/TC03_Bento_Filter_Chemo-FEC3WkCycles,Chrome 98.0.4758.102,,Filter,2022-03-02 15:27:03,2022-03-02 15:27:56,53.106s,PASSED
Start listener action : getTestScriptName,Chrome 98.0.4758.102,,,2022-03-02 15:27:03,2022-03-02 15:27:03,0.056s,PASSED
closeBrowser(),Chrome 98.0.4758.102,,,2022-03-02 15:27:04,2022-03-02 15:27:04,0.208s,PASSED
"ctdc.utilities.runtestcaseforKatalon.RunKatalon(""TC03_Bento_Filter_Chemo-FEC3WkCycles.xlsx"")",Chrome 98.0.4758.102,,,2022-03-02 15:27:04,2022-03-02 15:27:21,17.059s,PASSED
"waitForElementClickable(findTestObject(""Object Repository/Bento/NavBar/Bento_Cases-Btn""), 5)",Chrome 98.0.4758.102,,,2022-03-02 15:27:21,2022-03-02 15:27:21,0.251s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Object Repository/Bento/NavBar/Bento_Cases-Btn"")",Chrome 98.0.4758.102,,,2022-03-02 15:27:21,2022-03-02 15:27:21,0.146s,PASSED
"waitForElementClickable(findTestObject(""Bento/Cases_page/Filter/Chemotherapy/Chemotherapy_Ddn""), 5)",Chrome 98.0.4758.102,,,2022-03-02 15:27:21,2022-03-02 15:27:22,0.688s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Bento/Cases_page/Filter/Chemotherapy/Chemotherapy_Ddn"")",Chrome 98.0.4758.102,,,2022-03-02 15:27:22,2022-03-02 15:27:22,0.152s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Object Repository/Bento/Cases_page/Filter/Chemotherapy/FEC3WkCycle_Chkbx"")",Chrome 98.0.4758.102,,,2022-03-02 15:27:22,2022-03-02 15:27:22,0.166s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Object Repository/Bento/Cases_page/Filter/Chemotherapy/Chemotherapy_Ddn"")",Chrome 98.0.4758.102,,,2022-03-02 15:27:22,2022-03-02 15:27:23,0.600s,PASSED
"ctdc.utilities.runtestcaseforKatalon.readStatBarBento(""Object Repository/Bento/StatBar/Bento_StatBar-Programs"", ""Object Repository/Bento/StatBar/Bento_StatBar-Arms"", ""Object Repository/Bento/StatBar/Bento_StatBar-Cases"", ""Object Repository/Bento/StatBar/Bento_StatBar-Samples"", ""Object Repository/Bento/StatBar/Bento_StatBar-Assays"", ""Object Repository/Bento/StatBar/Bento_StatBar-Files"")",Chrome 98.0.4758.102,,,2022-03-02 15:27:23,2022-03-02 15:27:32,8.568s,PASSED
